,Entity,Regional Indicator,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent)
2325,Guyana,South America,2005,15.90160317099802
2326,Guyana,South America,2006,15.91047212746098
2327,Guyana,South America,2007,15.91472939783686
2328,Guyana,South America,2008,15.922432353892042
2329,Guyana,South America,2009,15.920674498934808
2330,Guyana,South America,2010,15.92558502122238
2331,Guyana,South America,2011,15.92469966204694
2332,Guyana,South America,2012,15.92350279791197
2333,Guyana,South America,2013,15.914568239441149
2334,Guyana,South America,2014,15.909571491038047
2335,Guyana,South America,2015,15.90434065153428
2336,Guyana,South America,2016,15.88726715961131
2337,Guyana,South America,2017,15.8674759344068
2338,Guyana,South America,2018,15.84497823456763
2339,Guyana,South America,2019,15.81077976265846
2340,Haiti,North America,1990,14.899186029398
2341,Haiti,North America,1991,14.904034291730811
2342,Haiti,North America,1992,14.91167991241027
2343,Haiti,North America,1993,14.91482299236096
2344,Haiti,North America,1994,14.920373942564549
2345,Haiti,North America,1995,14.92032793972577
2346,Haiti,North America,1996,14.92165583651476
2347,Haiti,North America,1997,14.91662086455969
2348,Haiti,North America,1998,14.91384513553442
2349,Haiti,North America,1999,14.91120297641055
2350,Haiti,North America,2000,14.91215253126702
2351,Haiti,North America,2001,14.913426899199212
2352,Haiti,North America,2002,14.91387163587186
2353,Haiti,North America,2003,14.91630468287384
2354,Haiti,North America,2004,14.921797876031151
2355,Haiti,North America,2005,14.9250004191757
2356,Haiti,North America,2006,14.93314010844357
2357,Haiti,North America,2007,14.944986383261998
2358,Haiti,North America,2008,14.96025787335364
2359,Haiti,North America,2009,14.97965507456161
2360,Haiti,North America,2010,14.994872320442193
2361,Haiti,North America,2011,15.01185387337626
2362,Haiti,North America,2012,15.03440428293479
2363,Haiti,North America,2013,15.05850084192063
2364,Haiti,North America,2014,15.08491857731062
2365,Haiti,North America,2015,15.0945717377589
2366,Haiti,North America,2016,15.10381245920495
2367,Haiti,North America,2017,15.11136524516803
2368,Haiti,North America,2018,15.12112865736586
2369,Haiti,North America,2019,15.130035513561571
2370,Honduras,North America,1990,12.33262488984401
2371,Honduras,North America,1991,12.34685028488855
2372,Honduras,North America,1992,12.35981852297063
2373,Honduras,North America,1993,12.37618978584873
2374,Honduras,North America,1994,12.3893598818255
2375,Honduras,North America,1995,12.40341553395372
2376,Honduras,North America,1996,12.41403619745884
2377,Honduras,North America,1997,12.43212895347218
2378,Honduras,North America,1998,12.44973722435147
2379,Honduras,North America,1999,12.46602810663085
2380,Honduras,North America,2000,12.47935475253854
2381,Honduras,North America,2001,12.49429292051646
2382,Honduras,North America,2002,12.51470212307051
2383,Honduras,North America,2003,12.5366835936876
2384,Honduras,North America,2004,12.55602661697011
2385,Honduras,North America,2005,12.5676208417568
2386,Honduras,North America,2006,12.57205081025255
2387,Honduras,North America,2007,12.5841400718706
2388,Honduras,North America,2008,12.598155340106327
2389,Honduras,North America,2009,12.61043953656912
2390,Honduras,North America,2010,12.62087653221668
2391,Honduras,North America,2011,12.632357833954693
2392,Honduras,North America,2012,12.648886993409262
2393,Honduras,North America,2013,12.67221223626902
2394,Honduras,North America,2014,12.690721483523578
2395,Honduras,North America,2015,12.70484381558635
2396,Honduras,North America,2016,12.713876454697932
2397,Honduras,North America,2017,12.72148937644952
2398,Honduras,North America,2018,12.717340809017392
2399,Honduras,North America,2019,12.70646602001159
2670,Jamaica,North America,1990,13.784786702583707
2671,Jamaica,North America,1991,13.7449532165741
2672,Jamaica,North America,1992,13.714615243283047
2673,Jamaica,North America,1993,13.6852042711194
2674,Jamaica,North America,1994,13.669585695786829
2675,Jamaica,North America,1995,13.661867105554078
2676,Jamaica,North America,1996,13.66715148913872
2677,Jamaica,North America,1997,13.675360280906428
2678,Jamaica,North America,1998,13.68548604514222
2679,Jamaica,North America,1999,13.69534676214768
2680,Jamaica,North America,2000,13.703409946262
2681,Jamaica,North America,2001,13.70963881608509
2682,Jamaica,North America,2002,13.72276037689599
2683,Jamaica,North America,2003,13.732298917633573
2684,Jamaica,North America,2004,13.74129824027595
2685,Jamaica,North America,2005,13.743061395724428
2686,Jamaica,North America,2006,13.74705882226684
2687,Jamaica,North America,2007,13.74888225943984
2688,Jamaica,North America,2008,13.75439477171547
2689,Jamaica,North America,2009,13.760643631307609
2690,Jamaica,North America,2010,13.77331793753484
2691,Jamaica,North America,2011,13.79584828509442
2692,Jamaica,North America,2012,13.8332697783177
2693,Jamaica,North America,2013,13.87645611490579
2694,Jamaica,North America,2014,13.912399698012509
2695,Jamaica,North America,2015,13.93004791154884
2696,Jamaica,North America,2016,13.92818688005621
2697,Jamaica,North America,2017,13.918813459895093
2698,Jamaica,North America,2018,13.95241908395358
2699,Jamaica,North America,2019,14.01826048275959
3420,Mexico,North America,1990,10.96375528189788
3421,Mexico,North America,1991,10.98306294880687
3422,Mexico,North America,1992,11.00595698244628
3423,Mexico,North America,1993,11.029240148539
3424,Mexico,North America,1994,11.052845856823849
3425,Mexico,North America,1995,11.07308607080575
3426,Mexico,North America,1996,11.12456765690036
3427,Mexico,North America,1997,11.22207311846099
3428,Mexico,North America,1998,11.34296931405807
3429,Mexico,North America,1999,11.46515264238242
3430,Mexico,North America,2000,11.56369771016012
3431,Mexico,North America,2001,11.64695691483267
3432,Mexico,North America,2002,11.734552973374493
3433,Mexico,North America,2003,11.81952758630842
3434,Mexico,North America,2004,11.89145900842422
3435,Mexico,North America,2005,11.94026271475562
3436,Mexico,North America,2006,11.99381112756715
3437,Mexico,North America,2007,12.07143344323404
3438,Mexico,North America,2008,12.15489132651571
3439,Mexico,North America,2009,12.2243912147507
3440,Mexico,North America,2010,12.261417603013747
3441,Mexico,North America,2011,12.26343047047954
3442,Mexico,North America,2012,12.24674621102767
3443,Mexico,North America,2013,12.22160181079736
3444,Mexico,North America,2014,12.20147889156679
3445,Mexico,North America,2015,12.19323341979232
3446,Mexico,North America,2016,12.22172548908353
3447,Mexico,North America,2017,12.25237774524687
3448,Mexico,North America,2018,12.25821759139892
3449,Mexico,North America,2019,12.26168158820932
3840,Nicaragua,North America,1990,12.837877051886831
3841,Nicaragua,North America,1991,12.87935538750437
3842,Nicaragua,North America,1992,12.92101534887293
3843,Nicaragua,North America,1993,12.955879103081742
3844,Nicaragua,North America,1994,12.9869427169607
3845,Nicaragua,North America,1995,13.01173473362294
3846,Nicaragua,North America,1996,13.03342706006286
3847,Nicaragua,North America,1997,13.06110499227219
3848,Nicaragua,North America,1998,13.08967353228284
3849,Nicaragua,North America,1999,13.11522479837792
3850,Nicaragua,North America,2000,13.136636122284989
3851,Nicaragua,North America,2001,13.15676837299417
3852,Nicaragua,North America,2002,13.181807538306508
3853,Nicaragua,North America,2003,13.20519326870356
3854,Nicaragua,North America,2004,13.22207729573998
3855,Nicaragua,North America,2005,13.231608813369547
3856,Nicaragua,North America,2006,13.231792065694458
3857,Nicaragua,North America,2007,13.228659083537108
3858,Nicaragua,North America,2008,13.2240644754611
3859,Nicaragua,North America,2009,13.22126086382792
3860,Nicaragua,North America,2010,13.22144822801924
3861,Nicaragua,North America,2011,13.22588156164687
3862,Nicaragua,North America,2012,13.23623197284041
3863,Nicaragua,North America,2013,13.24671206813334
3864,Nicaragua,North America,2014,13.25219277403493
3865,Nicaragua,North America,2015,13.257588322370289
3866,Nicaragua,North America,2016,13.2792558194159
3867,Nicaragua,North America,2017,13.28934865058462
3868,Nicaragua,North America,2018,13.28403247643028
3869,Nicaragua,North America,2019,13.26539329205507
4230,Panama,North America,1990,11.87589596090939
4231,Panama,North America,1991,11.87566088645034
4232,Panama,North America,1992,11.8732981515775
4233,Panama,North America,1993,11.87700070706042
4234,Panama,North America,1994,11.88152763711015
4235,Panama,North America,1995,11.88685777288666
4236,Panama,North America,1996,11.89746014748389
4237,Panama,North America,1997,11.91536767312052
4238,Panama,North America,1998,11.9365052023014
4239,Panama,North America,1999,11.95765610813776
4240,Panama,North America,2000,11.97143371070241
4241,Panama,North America,2001,11.9828476147665
4242,Panama,North America,2002,12.00245769636532
4243,Panama,North America,2003,12.017114875543191
4244,Panama,North America,2004,12.02863677035656
4245,Panama,North America,2005,12.03437213397185
4246,Panama,North America,2006,12.03782950345636
4247,Panama,North America,2007,12.03585880161213
4248,Panama,North America,2008,12.03738350510466
4249,Panama,North America,2009,12.041329000156187
4250,Panama,North America,2010,12.04557665813384
4251,Panama,North America,2011,12.06062244407923
4252,Panama,North America,2012,12.080276365894967
4253,Panama,North America,2013,12.10670527611265
4254,Panama,North America,2014,12.12929485743176
4255,Panama,North America,2015,12.14649554932326
4256,Panama,North America,2016,12.16153487343412
4257,Panama,North America,2017,12.1789555394517
4258,Panama,North America,2018,12.18398257256112
4259,Panama,North America,2019,12.18487468246428
4290,Paraguay,South America,1990,15.35506943277943
4291,Paraguay,South America,1991,15.380716290307769
4292,Paraguay,South America,1992,15.3995120371298
4293,Paraguay,South America,1993,15.41863587456877
4294,Paraguay,South America,1994,15.43551751464449
4295,Paraguay,South America,1995,15.44683602634483
4296,Paraguay,South America,1996,15.45084071122772
4297,Paraguay,South America,1997,15.44924452622031
4298,Paraguay,South America,1998,15.4385704233861
4299,Paraguay,South America,1999,15.43252877030924
4300,Paraguay,South America,2000,15.43292516027712
4301,Paraguay,South America,2001,15.44456548252937
4302,Paraguay,South America,2002,15.46220352686547
4303,Paraguay,South America,2003,15.48637425292856
4304,Paraguay,South America,2004,15.49873182722184
4305,Paraguay,South America,2005,15.51535055224865
4306,Paraguay,South America,2006,15.52531810206495
4307,Paraguay,South America,2007,15.542043314232028
4308,Paraguay,South America,2008,15.55559636670508
4309,Paraguay,South America,2009,15.57018203681883
4310,Paraguay,South America,2010,15.58728480473029
4311,Paraguay,South America,2011,15.61623683657304
4312,Paraguay,South America,2012,15.66949988880319
4313,Paraguay,South America,2013,15.72878569898368
4314,Paraguay,South America,2014,15.78130444646274
4315,Paraguay,South America,2015,15.81544713637596
4316,Paraguay,South America,2016,15.8283964855954
4317,Paraguay,South America,2017,15.835756712241162
4318,Paraguay,South America,2018,15.838342021887089
4319,Paraguay,South America,2019,15.83606551323358
4320,Peru,South America,1990,13.85331337576534
4321,Peru,South America,1991,13.85705339096672
4322,Peru,South America,1992,13.85771045759161
4323,Peru,South America,1993,13.859433770034348
4324,Peru,South America,1994,13.86068014769633
4325,Peru,South America,1995,13.86374380869534
4326,Peru,South America,1996,13.8605346912827
4327,Peru,South America,1997,13.8587720210921
4328,Peru,South America,1998,13.84878187045219
4329,Peru,South America,1999,13.841238093237878
4330,Peru,South America,2000,13.833396575552689
4331,Peru,South America,2001,13.831200063233329
4332,Peru,South America,2002,13.827236463099853
4333,Peru,South America,2003,13.83215693736743
4334,Peru,South America,2004,13.829372639963418
4335,Peru,South America,2005,13.82749591031863
4336,Peru,South America,2006,13.81535897419963
4337,Peru,South America,2007,13.79295233866031
4338,Peru,South America,2008,13.7731800632517
4339,Peru,South America,2009,13.76028470056752
4340,Peru,South America,2010,13.75587804263082
4341,Peru,South America,2011,13.76440508163213
4342,Peru,South America,2012,13.7809565249367
4343,Peru,South America,2013,13.80489089773597
4344,Peru,South America,2014,13.820784457845289
4345,Peru,South America,2015,13.82833731174444
4346,Peru,South America,2016,13.82902180424912
4347,Peru,South America,2017,13.8273263868226
4348,Peru,South America,2018,13.82598887229336
4349,Peru,South America,2019,13.82143110318422
4440,Puerto Rico,North America,1990,14.08786222879711
4441,Puerto Rico,North America,1991,14.10637423099799
4442,Puerto Rico,North America,1992,14.12606961479759
4443,Puerto Rico,North America,1993,14.14681632652833
4444,Puerto Rico,North America,1994,14.1602283237425
4445,Puerto Rico,North America,1995,14.16411310848636
4446,Puerto Rico,North America,1996,14.15997448178038
4447,Puerto Rico,North America,1997,14.14930566080242
4448,Puerto Rico,North America,1998,14.138287212267912
4449,Puerto Rico,North America,1999,14.12550104250014
4450,Puerto Rico,North America,2000,14.11790760083735
4451,Puerto Rico,North America,2001,14.11774854640171
4452,Puerto Rico,North America,2002,14.11930185351005
4453,Puerto Rico,North America,2003,14.11893170734021
4454,Puerto Rico,North America,2004,14.11876926642103
4455,Puerto Rico,North America,2005,14.1177117069277
4456,Puerto Rico,North America,2006,14.1003018713059
4457,Puerto Rico,North America,2007,14.059670775420392
4458,Puerto Rico,North America,2008,14.01714433553964
4459,Puerto Rico,North America,2009,13.9845643522061
4460,Puerto Rico,North America,2010,13.97576049984507
4461,Puerto Rico,North America,2011,13.99673187049672
4462,Puerto Rico,North America,2012,14.0437342196452
4463,Puerto Rico,North America,2013,14.0988641345172
4464,Puerto Rico,North America,2014,14.14934598432862
4465,Puerto Rico,North America,2015,14.17372269516515
4466,Puerto Rico,North America,2016,14.17739530044988
4467,Puerto Rico,North America,2017,14.18046015665109
4468,Puerto Rico,North America,2018,14.20089620283312
4469,Puerto Rico,North America,2019,14.24313683037147
4590,Saint Kitts and Nevis,North America,1990,15.03363685240232
4591,Saint Kitts and Nevis,North America,1991,15.01471616964524
4592,Saint Kitts and Nevis,North America,1992,15.00264427025815
4593,Saint Kitts and Nevis,North America,1993,14.988168976865673
4594,Saint Kitts and Nevis,North America,1994,14.978343493824308
4595,Saint Kitts and Nevis,North America,1995,14.97252522738426
4596,Saint Kitts and Nevis,North America,1996,14.97516243143948
4597,Saint Kitts and Nevis,North America,1997,14.98327393659071
4598,Saint Kitts and Nevis,North America,1998,14.99321553909041
4599,Saint Kitts and Nevis,North America,1999,15.00298111447089
4600,Saint Kitts and Nevis,North America,2000,15.00388470615985
4601,Saint Kitts and Nevis,North America,2001,15.00400429845618
4602,Saint Kitts and Nevis,North America,2002,15.00596688710727
4603,Saint Kitts and Nevis,North America,2003,15.00484386678495
4604,Saint Kitts and Nevis,North America,2004,15.007999125200138
4605,Saint Kitts and Nevis,North America,2005,15.00761827223916
4606,Saint Kitts and Nevis,North America,2006,15.00874063449743
4607,Saint Kitts and Nevis,North America,2007,15.00797402488288
4608,Saint Kitts and Nevis,North America,2008,15.01100543756682
4609,Saint Kitts and Nevis,North America,2009,15.016516266785928
4610,Saint Kitts and Nevis,North America,2010,15.01899921111789
4611,Saint Kitts and Nevis,North America,2011,15.030371475001388
4612,Saint Kitts and Nevis,North America,2012,15.04555186851529
4613,Saint Kitts and Nevis,North America,2013,15.06444466788787
4614,Saint Kitts and Nevis,North America,2014,15.07583014976974
4615,Saint Kitts and Nevis,North America,2015,15.081887185617171
4616,Saint Kitts and Nevis,North America,2016,15.07519020424879
4617,Saint Kitts and Nevis,North America,2017,15.066368888625862
4618,Saint Kitts and Nevis,North America,2018,15.07755419674514
4619,Saint Kitts and Nevis,North America,2019,15.098794137568389
4620,Saint Lucia,North America,1990,14.29483828430592
4621,Saint Lucia,North America,1991,14.2691207362427
4622,Saint Lucia,North America,1992,14.24687255355486
4623,Saint Lucia,North America,1993,14.23024037861698
4624,Saint Lucia,North America,1994,14.21791634613577
4625,Saint Lucia,North America,1995,14.21494454477042
4626,Saint Lucia,North America,1996,14.220332912680462
4627,Saint Lucia,North America,1997,14.229806816099162
4628,Saint Lucia,North America,1998,14.24396176646511
4629,Saint Lucia,North America,1999,14.255259383510218
4630,Saint Lucia,North America,2000,14.26293625492774
4631,Saint Lucia,North America,2001,14.26640854137585
4632,Saint Lucia,North America,2002,14.268990830750692
4633,Saint Lucia,North America,2003,14.27007929265834
4634,Saint Lucia,North America,2004,14.27049789565559
4635,Saint Lucia,North America,2005,14.27412769846989
4636,Saint Lucia,North America,2006,14.27622235105122
4637,Saint Lucia,North America,2007,14.27893804848854
4638,Saint Lucia,North America,2008,14.27989870107366
4639,Saint Lucia,North America,2009,14.290516454206289
4640,Saint Lucia,North America,2010,14.29859735934494
4641,Saint Lucia,North America,2011,14.31411995592232
4642,Saint Lucia,North America,2012,14.3370043449454
4643,Saint Lucia,North America,2013,14.36218528279096
4644,Saint Lucia,North America,2014,14.384824679242
4645,Saint Lucia,North America,2015,14.40053454356914
4646,Saint Lucia,North America,2016,14.40277090881443
4647,Saint Lucia,North America,2017,14.401272773506548
4648,Saint Lucia,North America,2018,14.425132485510533
4649,Saint Lucia,North America,2019,14.46568253296039
4650,Saint Vincent and the Grenadines,North America,1990,14.2263964322172
4651,Saint Vincent and the Grenadines,North America,1991,14.18475981770566
4652,Saint Vincent and the Grenadines,North America,1992,14.153114560682187
4653,Saint Vincent and the Grenadines,North America,1993,14.1287715847171
4654,Saint Vincent and the Grenadines,North America,1994,14.11372085310858
4655,Saint Vincent and the Grenadines,North America,1995,14.10477353463915
4656,Saint Vincent and the Grenadines,North America,1996,14.114357221304047
4657,Saint Vincent and the Grenadines,North America,1997,14.143981523154888
4658,Saint Vincent and the Grenadines,North America,1998,14.18232307262344
4659,Saint Vincent and the Grenadines,North America,1999,14.22268870612235
4660,Saint Vincent and the Grenadines,North America,2000,14.23711557966794
4661,Saint Vincent and the Grenadines,North America,2001,14.245128101322347
4662,Saint Vincent and the Grenadines,North America,2002,14.24990085322126
4663,Saint Vincent and the Grenadines,North America,2003,14.25505543819735
4664,Saint Vincent and the Grenadines,North America,2004,14.26296117358064
4665,Saint Vincent and the Grenadines,North America,2005,14.26144118736519
4666,Saint Vincent and the Grenadines,North America,2006,14.2640456935663
4667,Saint Vincent and the Grenadines,North America,2007,14.264561881115933
4668,Saint Vincent and the Grenadines,North America,2008,14.26677993937669
4669,Saint Vincent and the Grenadines,North America,2009,14.27021939830126
4670,Saint Vincent and the Grenadines,North America,2010,14.27417956547869
4671,Saint Vincent and the Grenadines,North America,2011,14.29146198772755
4672,Saint Vincent and the Grenadines,North America,2012,14.31290791117858
4673,Saint Vincent and the Grenadines,North America,2013,14.341398509657347
4674,Saint Vincent and the Grenadines,North America,2014,14.36556757312965
4675,Saint Vincent and the Grenadines,North America,2015,14.37602634050437
4676,Saint Vincent and the Grenadines,North America,2016,14.36933794477596
4677,Saint Vincent and the Grenadines,North America,2017,14.36505158288854
4678,Saint Vincent and the Grenadines,North America,2018,14.3870533881467
4679,Saint Vincent and the Grenadines,North America,2019,14.44503451303567
5220,Suriname,South America,1990,15.1536283552361
5221,Suriname,South America,1991,15.15916382229737
5222,Suriname,South America,1992,15.166453812214458
5223,Suriname,South America,1993,15.17935289748783
5224,Suriname,South America,1994,15.18918363150402
5225,Suriname,South America,1995,15.2023786783059
5226,Suriname,South America,1996,15.21318481683019
5227,Suriname,South America,1997,15.23189070837
5228,Suriname,South America,1998,15.249202859170168
5229,Suriname,South America,1999,15.271314479476793
5230,Suriname,South America,2000,15.29252761449242
5231,Suriname,South America,2001,15.31643915579483
5232,Suriname,South America,2002,15.34574465089856
5233,Suriname,South America,2003,15.37594791143083
5234,Suriname,South America,2004,15.396438169858632
5235,Suriname,South America,2005,15.4140838937879
5236,Suriname,South America,2006,15.41861700985103
5237,Suriname,South America,2007,15.42630135168242
5238,Suriname,South America,2008,15.43015852884341
5239,Suriname,South America,2009,15.436147946318728
5240,Suriname,South America,2010,15.44182784441529
5241,Suriname,South America,2011,15.44543305333316
5242,Suriname,South America,2012,15.45530388739966
5243,Suriname,South America,2013,15.46093256143061
5244,Suriname,South America,2014,15.468413198064452
5245,Suriname,South America,2015,15.473627470585742
5246,Suriname,South America,2016,15.47817919268203
5247,Suriname,South America,2017,15.47966718573008
5248,Suriname,South America,2018,15.473536486923688
5249,Suriname,South America,2019,15.45091810103708
5580,Trinidad and Tobago,North America,1990,14.540537935378712
5581,Trinidad and Tobago,North America,1991,14.52687991076588
5582,Trinidad and Tobago,North America,1992,14.51413417522292
5583,Trinidad and Tobago,North America,1993,14.5040749602377
5584,Trinidad and Tobago,North America,1994,14.49439551824391
5585,Trinidad and Tobago,North America,1995,14.490685790888367
5586,Trinidad and Tobago,North America,1996,14.485673287747511
5587,Trinidad and Tobago,North America,1997,14.48044323294086
5588,Trinidad and Tobago,North America,1998,14.47120206165811
5589,Trinidad and Tobago,North America,1999,14.457839164074452
5590,Trinidad and Tobago,North America,2000,14.44884735612089
5591,Trinidad and Tobago,North America,2001,14.43755053778374
5592,Trinidad and Tobago,North America,2002,14.42332212959577
5593,Trinidad and Tobago,North America,2003,14.40253350312864
5594,Trinidad and Tobago,North America,2004,14.38804327124005
5595,Trinidad and Tobago,North America,2005,14.37780005014522
5596,Trinidad and Tobago,North America,2006,14.3759057254595
5597,Trinidad and Tobago,North America,2007,14.382492330555827
5598,Trinidad and Tobago,North America,2008,14.39200432286733
5599,Trinidad and Tobago,North America,2009,14.40357291656373
5600,Trinidad and Tobago,North America,2010,14.41297095416908
5601,Trinidad and Tobago,North America,2011,14.43018616980394
5602,Trinidad and Tobago,North America,2012,14.45993338971566
5603,Trinidad and Tobago,North America,2013,14.48926901467395
5604,Trinidad and Tobago,North America,2014,14.51768454948487
5605,Trinidad and Tobago,North America,2015,14.53487170419753
5606,Trinidad and Tobago,North America,2016,14.53174707031588
5607,Trinidad and Tobago,North America,2017,14.52558702545803
5608,Trinidad and Tobago,North America,2018,14.5458513953778
5609,Trinidad and Tobago,North America,2019,14.5840651563248
5850,United States,North America,1990,15.55647399383123
5851,United States,North America,1991,15.75418171899799
5852,United States,North America,1992,15.95182318674859
5853,United States,North America,1993,16.13914270943264
5854,United States,North America,1994,16.30695556333249
5855,United States,North America,1995,16.44424592491941
5856,United States,North America,1996,16.679950957380328
5857,United States,North America,1997,17.06885206028668
5858,United States,North America,1998,17.49544245024968
5859,United States,North America,1999,17.84335850109043
5860,United States,North America,2000,17.9974480204406
5861,United States,North America,2001,17.97099952293766
5862,United States,North America,2002,17.8759296407604
5863,United States,North America,2003,17.74449809916644
5864,United States,North America,2004,17.61463913990945
5865,United States,North America,2005,17.51946556742244
5866,United States,North America,2006,17.4720726363958
5867,United States,North America,2007,17.44979506443734
5868,United States,North America,2008,17.43472700686322
5869,United States,North America,2009,17.40763277284005
5870,United States,North America,2010,17.35181157372901
5871,United States,North America,2011,17.21665055507457
5872,United States,North America,2012,17.000684307177067
5873,United States,North America,2013,16.76685506915573
5874,United States,North America,2014,16.57242370046124
5875,United States,North America,2015,16.47479615201463
5876,United States,North America,2016,16.47489358363504
5877,United States,North America,2017,16.492135266000272
5878,United States,North America,2018,16.63068063032096
5879,United States,North America,2019,16.93462088013887
5880,United States Virgin Islands,North America,1990,14.3180772534763
5881,United States Virgin Islands,North America,1991,14.29144981231008
5882,United States Virgin Islands,North America,1992,14.27437751913322
5883,United States Virgin Islands,North America,1993,14.25789191905796
5884,United States Virgin Islands,North America,1994,14.248641898232307
5885,United States Virgin Islands,North America,1995,14.2469272398292
5886,United States Virgin Islands,North America,1996,14.25670363465624
5887,United States Virgin Islands,North America,1997,14.267987227369591
5888,United States Virgin Islands,North America,1998,14.28585350392706
5889,United States Virgin Islands,North America,1999,14.30091691986972
5890,United States Virgin Islands,North America,2000,14.31248463731268
5891,United States Virgin Islands,North America,2001,14.32625653614695
5892,United States Virgin Islands,North America,2002,14.3398157501946
5893,United States Virgin Islands,North America,2003,14.35614071500215
5894,United States Virgin Islands,North America,2004,14.3704443623653
5895,United States Virgin Islands,North America,2005,14.38372991536554
5896,United States Virgin Islands,North America,2006,14.38924618006533
5897,United States Virgin Islands,North America,2007,14.39859864065114
5898,United States Virgin Islands,North America,2008,14.4095001532001
5899,United States Virgin Islands,North America,2009,14.41920848860881
5900,United States Virgin Islands,North America,2010,14.427345482535369
5901,United States Virgin Islands,North America,2011,14.44692972841244
5902,United States Virgin Islands,North America,2012,14.47231632227181
5903,United States Virgin Islands,North America,2013,14.500530580283542
5904,United States Virgin Islands,North America,2014,14.5225267169764
5905,United States Virgin Islands,North America,2015,14.53617013391936
5906,United States Virgin Islands,North America,2016,14.53026348918716
5907,United States Virgin Islands,North America,2017,14.52167651441665
5908,United States Virgin Islands,North America,2018,14.547133805153251
5909,United States Virgin Islands,North America,2019,14.5980140688473
5910,Uruguay,South America,1990,13.76906521216579
5911,Uruguay,South America,1991,13.74139372735218
5912,Uruguay,South America,1992,13.71954068518696
5913,Uruguay,South America,1993,13.69919939967618
5914,Uruguay,South America,1994,13.689070172888629
5915,Uruguay,South America,1995,13.68650876441528
5916,Uruguay,South America,1996,13.68784406303365
5917,Uruguay,South America,1997,13.695874935515228
5918,Uruguay,South America,1998,13.70806881969528
5919,Uruguay,South America,1999,13.727867157979473
5920,Uruguay,South America,2000,13.75435341966308
5921,Uruguay,South America,2001,13.79144854801714
5922,Uruguay,South America,2002,13.84647260557182
5923,Uruguay,South America,2003,13.90253114248389
5924,Uruguay,South America,2004,13.95352102220019
5925,Uruguay,South America,2005,13.98112342782896
5926,Uruguay,South America,2006,13.98884441489709
5927,Uruguay,South America,2007,13.99264796008508
5928,Uruguay,South America,2008,13.99063512678245
5929,Uruguay,South America,2009,13.991431307435551
5930,Uruguay,South America,2010,13.996192559003532
5931,Uruguay,South America,2011,14.02124199880974
5932,Uruguay,South America,2012,14.07058522020715
5933,Uruguay,South America,2013,14.12471729999244
5934,Uruguay,South America,2014,14.1763463874595
5935,Uruguay,South America,2015,14.195778405852067
5936,Uruguay,South America,2016,14.18109828807509
5937,Uruguay,South America,2017,14.166887987935532
5938,Uruguay,South America,2018,14.15991007161834
5939,Uruguay,South America,2019,14.15222030296639
6000,Venezuela,South America,1990,13.16540614050139
6001,Venezuela,South America,1991,13.19584566998189
6002,Venezuela,South America,1992,13.22023759944474
6003,Venezuela,South America,1993,13.24348030776169
6004,Venezuela,South America,1994,13.26290771371324
6005,Venezuela,South America,1995,13.27470577121842
6006,Venezuela,South America,1996,13.27819186316582
6007,Venezuela,South America,1997,13.267818361189049
6008,Venezuela,South America,1998,13.25812044363745
6009,Venezuela,South America,1999,13.24465655825591
6010,Venezuela,South America,2000,13.24033707311478
6011,Venezuela,South America,2001,13.24315795495421
6012,Venezuela,South America,2002,13.24812623290112
6013,Venezuela,South America,2003,13.262703037361028
6014,Venezuela,South America,2004,13.27446046547153
6015,Venezuela,South America,2005,13.28607270131115
6016,Venezuela,South America,2006,13.301537736458622
6017,Venezuela,South America,2007,13.32550672015663
6018,Venezuela,South America,2008,13.355788338991331
6019,Venezuela,South America,2009,13.38545490576605
6020,Venezuela,South America,2010,13.40943871709502
6021,Venezuela,South America,2011,13.43374003577115
6022,Venezuela,South America,2012,13.45483582501273
6023,Venezuela,South America,2013,13.48448574941731
6024,Venezuela,South America,2014,13.51106150092313
6025,Venezuela,South America,2015,13.53088654334863
6026,Venezuela,South America,2016,13.550168922778491
6027,Venezuela,South America,2017,13.56665483424209
6028,Venezuela,South America,2018,13.58349547073252
6029,Venezuela,South America,2019,13.59048477814266
90,American Samoa,Oceania,1990,11.11867017954016
91,American Samoa,Oceania,1991,11.11216288116516
92,American Samoa,Oceania,1992,11.10838815196747
93,American Samoa,Oceania,1993,11.1058442411383
94,American Samoa,Oceania,1994,11.10330644552967
95,American Samoa,Oceania,1995,11.10315117385893
96,American Samoa,Oceania,1996,11.10730321668958
97,American Samoa,Oceania,1997,11.11312315723374
98,American Samoa,Oceania,1998,11.119874399557569
99,American Samoa,Oceania,1999,11.124080845825253
100,American Samoa,Oceania,2000,11.12753028773717
101,American Samoa,Oceania,2001,11.12640492213822
102,American Samoa,Oceania,2002,11.12705763849895
103,American Samoa,Oceania,2003,11.12637313504761
104,American Samoa,Oceania,2004,11.1268365326045
105,American Samoa,Oceania,2005,11.12427596530787
106,American Samoa,Oceania,2006,11.12911757608388
107,American Samoa,Oceania,2007,11.13586528786064
108,American Samoa,Oceania,2008,11.14638251842836
109,American Samoa,Oceania,2009,11.15710384664934
110,American Samoa,Oceania,2010,11.16550962412659
111,American Samoa,Oceania,2011,11.17687896640957
112,American Samoa,Oceania,2012,11.18838716484104
113,American Samoa,Oceania,2013,11.19932642877909
114,American Samoa,Oceania,2014,11.21047392763636
115,American Samoa,Oceania,2015,11.21258879843744
