,Entity,Regional Indicator,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent)
2881,Kyrgyzstan,Asia,1991,11.28585768810557
2882,Kyrgyzstan,Asia,1992,11.31005749941347
2883,Kyrgyzstan,Asia,1993,11.33963914318916
2884,Kyrgyzstan,Asia,1994,11.37381612063883
2885,Kyrgyzstan,Asia,1995,11.41241291153293
2886,Kyrgyzstan,Asia,1996,11.462575872182269
2887,Kyrgyzstan,Asia,1997,11.52864089024032
2888,Kyrgyzstan,Asia,1998,11.59485738236776
2889,Kyrgyzstan,Asia,1999,11.6449026398957
2890,Kyrgyzstan,Asia,2000,11.66953373087704
2891,Kyrgyzstan,Asia,2001,11.67182079079697
2892,Kyrgyzstan,Asia,2002,11.66832132128143
2893,Kyrgyzstan,Asia,2003,11.66701031129146
2894,Kyrgyzstan,Asia,2004,11.66177404710596
2895,Kyrgyzstan,Asia,2005,11.65192772842678
2896,Kyrgyzstan,Asia,2006,11.62621531083113
2897,Kyrgyzstan,Asia,2007,11.58238838147636
2898,Kyrgyzstan,Asia,2008,11.53110429894936
2899,Kyrgyzstan,Asia,2009,11.48342375303778
2900,Kyrgyzstan,Asia,2010,11.44307658239268
2901,Kyrgyzstan,Asia,2011,11.41799247283547
2902,Kyrgyzstan,Asia,2012,11.39325545299284
2903,Kyrgyzstan,Asia,2013,11.37009292763874
2904,Kyrgyzstan,Asia,2014,11.34682286371428
2905,Kyrgyzstan,Asia,2015,11.32612233263573
2906,Kyrgyzstan,Asia,2016,11.30237338128449
2907,Kyrgyzstan,Asia,2017,11.28078752330503
2908,Kyrgyzstan,Asia,2018,11.268464490702607
2909,Kyrgyzstan,Asia,2019,11.26098469088897
2910,Laos,Asia,1990,12.928403662985922
2911,Laos,Asia,1991,12.91964712840217
2912,Laos,Asia,1992,12.90720437161009
2913,Laos,Asia,1993,12.88813457113949
2914,Laos,Asia,1994,12.86437987693168
2915,Laos,Asia,1995,12.83803029982806
2916,Laos,Asia,1996,12.79672193877781
2917,Laos,Asia,1997,12.74069983456699
2918,Laos,Asia,1998,12.66957979858145
2919,Laos,Asia,1999,12.60211485177731
2920,Laos,Asia,2000,12.548267573289529
2921,Laos,Asia,2001,12.50575240253844
2922,Laos,Asia,2002,12.47351446696012
2923,Laos,Asia,2003,12.43895102973843
2924,Laos,Asia,2004,12.40094477149435
2925,Laos,Asia,2005,12.360224526197433
2926,Laos,Asia,2006,12.30616040015773
2927,Laos,Asia,2007,12.25086835271045
2928,Laos,Asia,2008,12.19898660623355
2929,Laos,Asia,2009,12.148800728256347
2930,Laos,Asia,2010,12.10779433745011
2931,Laos,Asia,2011,12.08028980034487
2932,Laos,Asia,2012,12.06423723900114
2933,Laos,Asia,2013,12.06189571629103
2934,Laos,Asia,2014,12.0557257230086
2935,Laos,Asia,2015,12.04749059407596
2936,Laos,Asia,2016,12.036291273701927
2937,Laos,Asia,2017,12.029485964072087
2938,Laos,Asia,2018,12.02906957949367
2939,Laos,Asia,2019,12.03965364907119
2970,Lebanon,Asia,1990,16.44963264470583
2971,Lebanon,Asia,1991,16.516510411176842
2972,Lebanon,Asia,1992,16.576011277035978
2973,Lebanon,Asia,1993,16.63295762335365
2974,Lebanon,Asia,1994,16.68205140342581
2975,Lebanon,Asia,1995,16.72262483540041
2976,Lebanon,Asia,1996,16.74369725456803
2977,Lebanon,Asia,1997,16.733211733788682
2978,Lebanon,Asia,1998,16.709088922326252
2979,Lebanon,Asia,1999,16.68633238295858
2980,Lebanon,Asia,2000,16.68047033318759
2981,Lebanon,Asia,2001,16.68773639392317
2982,Lebanon,Asia,2002,16.69552579000901
2983,Lebanon,Asia,2003,16.70528436903222
2984,Lebanon,Asia,2004,16.70757920563427
2985,Lebanon,Asia,2005,16.70268544360116
2986,Lebanon,Asia,2006,16.7667608481147
2987,Lebanon,Asia,2007,16.91467203210462
2988,Lebanon,Asia,2008,17.093579224328458
2989,Lebanon,Asia,2009,17.24217046351302
2990,Lebanon,Asia,2010,17.29615205456973
2991,Lebanon,Asia,2011,17.27615390220211
2992,Lebanon,Asia,2012,17.24616714285746
2993,Lebanon,Asia,2013,17.22302693686538
2994,Lebanon,Asia,2014,17.208953356897442
2995,Lebanon,Asia,2015,17.19587949507007
2996,Lebanon,Asia,2016,17.16688897246989
2997,Lebanon,Asia,2017,17.1095840405047
2998,Lebanon,Asia,2018,16.88125403203817
2999,Lebanon,Asia,2019,16.4387512533598
3210,Malaysia,Asia,1990,11.70152536733926
3211,Malaysia,Asia,1991,11.68073105389856
3212,Malaysia,Asia,1992,11.66307316857892
3213,Malaysia,Asia,1993,11.64639739128075
3214,Malaysia,Asia,1994,11.629103548409809
3215,Malaysia,Asia,1995,11.61341773061393
3216,Malaysia,Asia,1996,11.60019969355493
3217,Malaysia,Asia,1997,11.59132345795912
3218,Malaysia,Asia,1998,11.58857637924456
3219,Malaysia,Asia,1999,11.59283888699546
3220,Malaysia,Asia,2000,11.5993399484471
3221,Malaysia,Asia,2001,11.65159586577921
3222,Malaysia,Asia,2002,11.7695274381754
3223,Malaysia,Asia,2003,11.90679001026992
3224,Malaysia,Asia,2004,12.018204844434791
3225,Malaysia,Asia,2005,12.06190964066958
3226,Malaysia,Asia,2006,12.0517144628043
3227,Malaysia,Asia,2007,12.032992617010729
3228,Malaysia,Asia,2008,12.00946598912557
3229,Malaysia,Asia,2009,11.98821077845543
3230,Malaysia,Asia,2010,11.9780362848799
3231,Malaysia,Asia,2011,12.00225933833771
3232,Malaysia,Asia,2012,12.06018642156702
3233,Malaysia,Asia,2013,12.12822874651795
3234,Malaysia,Asia,2014,12.19006214215289
3235,Malaysia,Asia,2015,12.21974092298457
3236,Malaysia,Asia,2016,12.21660361899868
3237,Malaysia,Asia,2017,12.21149301514748
3238,Malaysia,Asia,2018,12.21703333047691
3239,Malaysia,Asia,2019,12.23016129438454
3240,Maldives,Asia,1990,12.00007891050632
3241,Maldives,Asia,1991,11.9887404754263
3242,Maldives,Asia,1992,11.97146372911477
3243,Maldives,Asia,1993,11.95406322543075
3244,Maldives,Asia,1994,11.93104403898165
3245,Maldives,Asia,1995,11.90737223221945
3246,Maldives,Asia,1996,11.87222403390421
3247,Maldives,Asia,1997,11.81951001408826
3248,Maldives,Asia,1998,11.76439432140335
3249,Maldives,Asia,1999,11.71004118309912
3250,Maldives,Asia,2000,11.660136916576173
3251,Maldives,Asia,2001,11.63120755715616
3252,Maldives,Asia,2002,11.6123310240323
3253,Maldives,Asia,2003,11.5980522437798
3254,Maldives,Asia,2004,11.58075151970672
3255,Maldives,Asia,2005,11.54980129824331
3256,Maldives,Asia,2006,11.50045921466262
3257,Maldives,Asia,2007,11.44471574774311
3258,Maldives,Asia,2008,11.38915935600894
3259,Maldives,Asia,2009,11.333178655816829
3260,Maldives,Asia,2010,11.28758383525248
3261,Maldives,Asia,2011,11.25359784028348
3262,Maldives,Asia,2012,11.22328665201754
3263,Maldives,Asia,2013,11.2001396446192
3264,Maldives,Asia,2014,11.17808917445682
3265,Maldives,Asia,2015,11.15595035244538
3266,Maldives,Asia,2016,11.13403593240964
3267,Maldives,Asia,2017,11.11249549524367
3268,Maldives,Asia,2018,11.09207814349748
3269,Maldives,Asia,2019,11.07296887753164
3540,Mongolia,Asia,1990,11.42672520332952
3541,Mongolia,Asia,1991,11.46902186579657
3542,Mongolia,Asia,1992,11.508192597758493
3543,Mongolia,Asia,1993,11.543336155845427
3544,Mongolia,Asia,1994,11.5744583413201
3545,Mongolia,Asia,1995,11.59944792074244
3546,Mongolia,Asia,1996,11.62035680930236
3547,Mongolia,Asia,1997,11.64605363499108
3548,Mongolia,Asia,1998,11.66768810228832
3549,Mongolia,Asia,1999,11.6876744944093
3550,Mongolia,Asia,2000,11.70263832497788
3551,Mongolia,Asia,2001,11.68850729469853
3552,Mongolia,Asia,2002,11.6400290441775
3553,Mongolia,Asia,2003,11.580000960368093
3554,Mongolia,Asia,2004,11.520516613455907
3555,Mongolia,Asia,2005,11.48526485025549
3556,Mongolia,Asia,2006,11.45395522805628
3557,Mongolia,Asia,2007,11.41448163035957
3558,Mongolia,Asia,2008,11.36557257059062
3559,Mongolia,Asia,2009,11.3209738253649
3560,Mongolia,Asia,2010,11.28415902096858
3561,Mongolia,Asia,2011,11.2502685115506
3562,Mongolia,Asia,2012,11.21889014060884
3563,Mongolia,Asia,2013,11.18786953557132
3564,Mongolia,Asia,2014,11.1548377731406
3565,Mongolia,Asia,2015,11.13978919200826
3566,Mongolia,Asia,2016,11.23884400247335
3567,Mongolia,Asia,2017,11.34090190188437
3568,Mongolia,Asia,2018,11.31954562320094
3569,Mongolia,Asia,2019,11.26869850028543
3660,Myanmar,Asia,1990,12.24411701892169
3661,Myanmar,Asia,1991,12.24992918875714
3662,Myanmar,Asia,1992,12.24760073867654
3663,Myanmar,Asia,1993,12.24583131338945
3664,Myanmar,Asia,1994,12.236468703221547
3665,Myanmar,Asia,1995,12.22841732756464
3666,Myanmar,Asia,1996,12.19957209858742
3667,Myanmar,Asia,1997,12.14925124824424
3668,Myanmar,Asia,1998,12.08256583028041
3669,Myanmar,Asia,1999,12.01474347983009
3670,Myanmar,Asia,2000,11.949794341385193
3671,Myanmar,Asia,2001,11.889474378139129
3672,Myanmar,Asia,2002,11.82304704960142
3673,Myanmar,Asia,2003,11.75004204033915
3674,Myanmar,Asia,2004,11.67661340205011
3675,Myanmar,Asia,2005,11.60265417635315
3676,Myanmar,Asia,2006,11.5197936755146
3677,Myanmar,Asia,2007,11.43312218564219
3678,Myanmar,Asia,2008,11.34693648522751
3679,Myanmar,Asia,2009,11.26459472760811
3680,Myanmar,Asia,2010,11.189535288488
3681,Myanmar,Asia,2011,11.12806426629706
3682,Myanmar,Asia,2012,11.073559708874187
3683,Myanmar,Asia,2013,11.03186864714322
3684,Myanmar,Asia,2014,10.98731069166819
3685,Myanmar,Asia,2015,10.95506048937357
3686,Myanmar,Asia,2016,10.92232357318715
3687,Myanmar,Asia,2017,10.89424626386705
3688,Myanmar,Asia,2018,10.88325028679475
3689,Myanmar,Asia,2019,10.88694262118071
3750,Nepal,Asia,1990,13.95803623322105
3751,Nepal,Asia,1991,13.89260119728245
3752,Nepal,Asia,1992,13.84226233409154
3753,Nepal,Asia,1993,13.8044917754173
3754,Nepal,Asia,1994,13.77342929966231
3755,Nepal,Asia,1995,13.75024111169466
3756,Nepal,Asia,1996,13.76955048294155
3757,Nepal,Asia,1997,13.85122503851615
3758,Nepal,Asia,1998,13.9505565437819
3759,Nepal,Asia,1999,14.03943872581068
3760,Nepal,Asia,2000,14.07993871885887
3761,Nepal,Asia,2001,14.08483813738898
3762,Nepal,Asia,2002,14.09427057024574
3763,Nepal,Asia,2003,14.09770771905421
3764,Nepal,Asia,2004,14.1076680730651
3765,Nepal,Asia,2005,14.11257113779509
3766,Nepal,Asia,2006,14.13172775568835
3767,Nepal,Asia,2007,14.1622336540623
3768,Nepal,Asia,2008,14.19229959418523
3769,Nepal,Asia,2009,14.215292587539269
3770,Nepal,Asia,2010,14.22312642243024
3771,Nepal,Asia,2011,14.180764755807452
3772,Nepal,Asia,2012,14.08356849188098
3773,Nepal,Asia,2013,13.97064519949704
3774,Nepal,Asia,2014,13.87372540609148
3775,Nepal,Asia,2015,13.826037551506053
3776,Nepal,Asia,2016,13.81086392713888
3777,Nepal,Asia,2017,13.80607849442596
3778,Nepal,Asia,2018,13.80755748886979
3779,Nepal,Asia,2019,13.827173441881978
3960,North Korea,Asia,1990,11.34703243780406
3961,North Korea,Asia,1991,11.37139495016089
3962,North Korea,Asia,1992,11.39531113201696
3963,North Korea,Asia,1993,11.41472540074763
3964,North Korea,Asia,1994,11.43759591386939
3965,North Korea,Asia,1995,11.45896680354896
3966,North Korea,Asia,1996,11.48842289076882
3967,North Korea,Asia,1997,11.52432496937626
3968,North Korea,Asia,1998,11.56002171598884
3969,North Korea,Asia,1999,11.58682596351756
3970,North Korea,Asia,2000,11.60598505705958
3971,North Korea,Asia,2001,11.61734106724671
3972,North Korea,Asia,2002,11.63483579268046
3973,North Korea,Asia,2003,11.65205601158622
3974,North Korea,Asia,2004,11.66641043170272
3975,North Korea,Asia,2005,11.6686250476369
3976,North Korea,Asia,2006,11.66618147392386
3977,North Korea,Asia,2007,11.65741274440403
3978,North Korea,Asia,2008,11.6483964179747
3979,North Korea,Asia,2009,11.64264583851849
3980,North Korea,Asia,2010,11.64306022985118
3981,North Korea,Asia,2011,11.6592489993761
3982,North Korea,Asia,2012,11.68140207874444
3983,North Korea,Asia,2013,11.71110993373496
3984,North Korea,Asia,2014,11.73599437891669
3985,North Korea,Asia,2015,11.75454294678881
3986,North Korea,Asia,2016,11.753122114683473
3987,North Korea,Asia,2017,11.74989671921602
3988,North Korea,Asia,2018,11.76983231600784
3989,North Korea,Asia,2019,11.81044453090891
4110,Oman,Asia,1990,13.70249001456557
4111,Oman,Asia,1991,13.68034764731684
4112,Oman,Asia,1992,13.6585021150686
4113,Oman,Asia,1993,13.64463359933211
4114,Oman,Asia,1994,13.644405828769091
4115,Oman,Asia,1995,13.64236896663707
4116,Oman,Asia,1996,13.63701688007912
4117,Oman,Asia,1997,13.64200833100866
4118,Oman,Asia,1998,13.660292010715567
4119,Oman,Asia,1999,13.69123518230088
4120,Oman,Asia,2000,13.7163970881177
4121,Oman,Asia,2001,13.724778201886782
4122,Oman,Asia,2002,13.731494459545049
4123,Oman,Asia,2003,13.75381545793602
4124,Oman,Asia,2004,13.78769306671109
4125,Oman,Asia,2005,13.8100779523853
4126,Oman,Asia,2006,13.791323482188082
4127,Oman,Asia,2007,13.760890979060411
4128,Oman,Asia,2008,13.73947403296844
4129,Oman,Asia,2009,13.73018141444367
4130,Oman,Asia,2010,13.70635396665724
4131,Oman,Asia,2011,13.645275680431778
4132,Oman,Asia,2012,13.60583914646926
4133,Oman,Asia,2013,13.61661912232579
4134,Oman,Asia,2014,13.64756554097604
4135,Oman,Asia,2015,13.65642272276609
4136,Oman,Asia,2016,13.628531986100189
4137,Oman,Asia,2017,13.61299424054464
4138,Oman,Asia,2018,13.65911477671346
4139,Oman,Asia,2019,13.7300889564849
4140,Pakistan,Asia,1990,12.47343294197849
4141,Pakistan,Asia,1991,12.43539651800148
4142,Pakistan,Asia,1992,12.40775493881985
4143,Pakistan,Asia,1993,12.38772017660271
4144,Pakistan,Asia,1994,12.376328265911267
4145,Pakistan,Asia,1995,12.372633468569273
4146,Pakistan,Asia,1996,12.38285149900671
4147,Pakistan,Asia,1997,12.40987477370489
4148,Pakistan,Asia,1998,12.443561557597391
4149,Pakistan,Asia,1999,12.477128037365889
4150,Pakistan,Asia,2000,12.49987462013828
4151,Pakistan,Asia,2001,12.52267567078561
4152,Pakistan,Asia,2002,12.55203241923455
4153,Pakistan,Asia,2003,12.58491165555401
4154,Pakistan,Asia,2004,12.6193225585996
4155,Pakistan,Asia,2005,12.64676868680886
4156,Pakistan,Asia,2006,12.66741739923395
4157,Pakistan,Asia,2007,12.68233896686845
4158,Pakistan,Asia,2008,12.69612784586549
4159,Pakistan,Asia,2009,12.71385165970308
4160,Pakistan,Asia,2010,12.73308223727033
4161,Pakistan,Asia,2011,12.762274515880687
4162,Pakistan,Asia,2012,12.8014133966284
4163,Pakistan,Asia,2013,12.840015117913987
4164,Pakistan,Asia,2014,12.87794263052471
4165,Pakistan,Asia,2015,12.90457801779186
4166,Pakistan,Asia,2016,12.910668547428411
4167,Pakistan,Asia,2017,12.92047489375189
4168,Pakistan,Asia,2018,12.97966255137154
4169,Pakistan,Asia,2019,13.08327995771014
4200,Palestine,Asia,1990,18.69091287886878
4201,Palestine,Asia,1991,18.64208079780131
4202,Palestine,Asia,1992,18.60113116885887
4203,Palestine,Asia,1993,18.563878850681
4204,Palestine,Asia,1994,18.52514409210817
4205,Palestine,Asia,1995,18.48945065247217
4206,Palestine,Asia,1996,18.51135808734453
4207,Palestine,Asia,1997,18.61706402477493
4208,Palestine,Asia,1998,18.75949250783271
4209,Palestine,Asia,1999,18.88830850887932
4210,Palestine,Asia,2000,18.95158006537863
4211,Palestine,Asia,2001,18.97241360774911
4212,Palestine,Asia,2002,19.00006972966392
4213,Palestine,Asia,2003,19.02887353650972
4214,Palestine,Asia,2004,19.04543977289151
4215,Palestine,Asia,2005,19.05550999649521
4216,Palestine,Asia,2006,19.06052650956984
4217,Palestine,Asia,2007,19.06282409193218
4218,Palestine,Asia,2008,19.06389983754347
4219,Palestine,Asia,2009,19.05814354075315
4220,Palestine,Asia,2010,19.04177954399929
4221,Palestine,Asia,2011,18.9925609519771
4222,Palestine,Asia,2012,18.89991592479927
4223,Palestine,Asia,2013,18.78042333965223
4224,Palestine,Asia,2014,18.645482161945026
4225,Palestine,Asia,2015,18.51688448634674
4226,Palestine,Asia,2016,18.32110355489196
4227,Palestine,Asia,2017,18.17172014270447
4228,Palestine,Asia,2018,18.14638918049872
4229,Palestine,Asia,2019,18.13966558803287
4350,Philippines,Asia,1990,12.45789729321327
4351,Philippines,Asia,1991,12.43099025790195
4352,Philippines,Asia,1992,12.40188030400861
4353,Philippines,Asia,1993,12.37035598353763
4354,Philippines,Asia,1994,12.33830485295469
4355,Philippines,Asia,1995,12.30590496008935
4356,Philippines,Asia,1996,12.26652921860631
4357,Philippines,Asia,1997,12.21850290126936
4358,Philippines,Asia,1998,12.16824587873213
4359,Philippines,Asia,1999,12.12341874681527
4360,Philippines,Asia,2000,12.09184884301277
4361,Philippines,Asia,2001,12.08002454267858
4362,Philippines,Asia,2002,12.08604976994118
4363,Philippines,Asia,2003,12.10203133429772
4364,Philippines,Asia,2004,12.11855982979104
4365,Philippines,Asia,2005,12.12129431806575
4366,Philippines,Asia,2006,12.10857218910236
4367,Philippines,Asia,2007,12.09084525982719
4368,Philippines,Asia,2008,12.06958922570914
4369,Philippines,Asia,2009,12.04793069905798
4370,Philippines,Asia,2010,12.028016107057873
4371,Philippines,Asia,2011,12.01145539453612
4372,Philippines,Asia,2012,11.99702148598338
4373,Philippines,Asia,2013,11.983975758918987
4374,Philippines,Asia,2014,11.97054555931256
4375,Philippines,Asia,2015,11.95612710455336
4376,Philippines,Asia,2016,11.94412823059202
4377,Philippines,Asia,2017,11.934266994068327
4378,Philippines,Asia,2018,11.93376416634127
4379,Philippines,Asia,2019,11.94447294585134
4470,Qatar,Asia,1990,13.78287579768805
4471,Qatar,Asia,1991,13.79439170258752
4472,Qatar,Asia,1992,13.80767245442048
4473,Qatar,Asia,1993,13.819272492753102
4474,Qatar,Asia,1994,13.82694098116749
4475,Qatar,Asia,1995,13.83975970206073
4476,Qatar,Asia,1996,13.84873057590098
4477,Qatar,Asia,1997,13.85919936222792
4478,Qatar,Asia,1998,13.86822554576487
4479,Qatar,Asia,1999,13.87060790739344
4480,Qatar,Asia,2000,13.87215691179544
4481,Qatar,Asia,2001,13.863255138693532
4482,Qatar,Asia,2002,13.84501905811744
4483,Qatar,Asia,2003,13.819763227482351
4484,Qatar,Asia,2004,13.78008212576359
4485,Qatar,Asia,2005,13.743218526465888
4486,Qatar,Asia,2006,13.69577794784701
4487,Qatar,Asia,2007,13.631312355508248
4488,Qatar,Asia,2008,13.56705433621859
4489,Qatar,Asia,2009,13.51749906142
4490,Qatar,Asia,2010,13.49035861519538
4491,Qatar,Asia,2011,13.48117106942158
4492,Qatar,Asia,2012,13.489396501394069
4493,Qatar,Asia,2013,13.49584128910104
4494,Qatar,Asia,2014,13.50575373775413
4495,Qatar,Asia,2015,13.51222766455578
4496,Qatar,Asia,2016,13.50122678010568
4497,Qatar,Asia,2017,13.48888823546148
4498,Qatar,Asia,2018,13.53061684009762
4499,Qatar,Asia,2019,13.62765279058072
4770,Saudi Arabia,Asia,1990,13.31535503862567
4771,Saudi Arabia,Asia,1991,13.3059339069828
4772,Saudi Arabia,Asia,1992,13.29471256754935
4773,Saudi Arabia,Asia,1993,13.29005966293797
4774,Saudi Arabia,Asia,1994,13.28969721605242
4775,Saudi Arabia,Asia,1995,13.29306129674506
4776,Saudi Arabia,Asia,1996,13.299581033208373
4777,Saudi Arabia,Asia,1997,13.31080863632858
4778,Saudi Arabia,Asia,1998,13.32211763797734
4779,Saudi Arabia,Asia,1999,13.33301888547066
4780,Saudi Arabia,Asia,2000,13.344764278525838
4781,Saudi Arabia,Asia,2001,13.360198584321967
4782,Saudi Arabia,Asia,2002,13.384658615217951
4783,Saudi Arabia,Asia,2003,13.40810026551845
4784,Saudi Arabia,Asia,2004,13.43811471838691
4785,Saudi Arabia,Asia,2005,13.4539894323887
4786,Saudi Arabia,Asia,2006,13.47702021848978
4787,Saudi Arabia,Asia,2007,13.50726180930203
4788,Saudi Arabia,Asia,2008,13.541678851833518
4789,Saudi Arabia,Asia,2009,13.56977098471642
4790,Saudi Arabia,Asia,2010,13.593463708044858
4791,Saudi Arabia,Asia,2011,13.61312986734562
4792,Saudi Arabia,Asia,2012,13.64080754030309
4793,Saudi Arabia,Asia,2013,13.66692536274099
4794,Saudi Arabia,Asia,2014,13.6911233925855
4795,Saudi Arabia,Asia,2015,13.70108793133033
4796,Saudi Arabia,Asia,2016,13.66872093155998
4797,Saudi Arabia,Asia,2017,13.62966646564888
4798,Saudi Arabia,Asia,2018,13.64870301797684
4799,Saudi Arabia,Asia,2019,13.69706553457522
5160,Sri Lanka,Asia,1990,12.265108373611293
5161,Sri Lanka,Asia,1991,12.2516004263157
5162,Sri Lanka,Asia,1992,12.23070884474437
5163,Sri Lanka,Asia,1993,12.21080798325069
5164,Sri Lanka,Asia,1994,12.18262796043259
5165,Sri Lanka,Asia,1995,12.15557295618037
5166,Sri Lanka,Asia,1996,12.11163499710657
5167,Sri Lanka,Asia,1997,12.04459229138765
5168,Sri Lanka,Asia,1998,11.96891184684587
5169,Sri Lanka,Asia,1999,11.896324332659333
5170,Sri Lanka,Asia,2000,11.8388807326002
5171,Sri Lanka,Asia,2001,11.79914431465661
5172,Sri Lanka,Asia,2002,11.77166144724512
5173,Sri Lanka,Asia,2003,11.75070115468963
5174,Sri Lanka,Asia,2004,11.724844299755327
5175,Sri Lanka,Asia,2005,11.68940724784112
5176,Sri Lanka,Asia,2006,11.64644703166054
5177,Sri Lanka,Asia,2007,11.59978621042077
5178,Sri Lanka,Asia,2008,11.55398617634216
5179,Sri Lanka,Asia,2009,11.51112113231101
5180,Sri Lanka,Asia,2010,11.48151726000796
5181,Sri Lanka,Asia,2011,11.46552629185434
5182,Sri Lanka,Asia,2012,11.45927215136647
5183,Sri Lanka,Asia,2013,11.45884199526948
5184,Sri Lanka,Asia,2014,11.45826460369919
5185,Sri Lanka,Asia,2015,11.4555202223458
5186,Sri Lanka,Asia,2016,11.4581414687099
5187,Sri Lanka,Asia,2017,11.46085779240661
5188,Sri Lanka,Asia,2018,11.45342526133562
5189,Sri Lanka,Asia,2019,11.45035888938492
5310,Syria,Asia,1990,16.06341264105652
5311,Syria,Asia,1991,16.04039861117029
5312,Syria,Asia,1992,16.02053644687284
5313,Syria,Asia,1993,15.99874088634284
5314,Syria,Asia,1994,15.97890031675528
5315,Syria,Asia,1995,15.961526803665391
5316,Syria,Asia,1996,15.943101004014787
5317,Syria,Asia,1997,15.92599615395121
5318,Syria,Asia,1998,15.91216513126712
5319,Syria,Asia,1999,15.89878127970096
5320,Syria,Asia,2000,15.886590543805
5321,Syria,Asia,2001,15.86646950162024
5322,Syria,Asia,2002,15.85577893475679
5323,Syria,Asia,2003,15.84078171616363
5324,Syria,Asia,2004,15.826002448364129
5325,Syria,Asia,2005,15.80437100214587
5326,Syria,Asia,2006,15.769912787320289
5327,Syria,Asia,2007,15.726088728013671
5328,Syria,Asia,2008,15.68455058402044
5329,Syria,Asia,2009,15.66033837044535
5330,Syria,Asia,2010,15.656245000185482
5331,Syria,Asia,2011,15.695113798455228
5332,Syria,Asia,2012,15.766411384385831
5333,Syria,Asia,2013,15.853845087005867
5334,Syria,Asia,2014,15.93914658110843
5335,Syria,Asia,2015,16.000069867844662
5336,Syria,Asia,2016,16.03742279649654
5337,Syria,Asia,2017,16.07623189563293
5338,Syria,Asia,2018,16.15639208652944
5339,Syria,Asia,2019,16.27946027996286
5340,Taiwan,Asia,1990,10.82945243447446
5341,Taiwan,Asia,1991,10.75873284300136
5342,Taiwan,Asia,1992,10.70104072433481
5343,Taiwan,Asia,1993,10.65220198573932
5344,Taiwan,Asia,1994,10.61764944157757
5345,Taiwan,Asia,1995,10.60169789537801
5346,Taiwan,Asia,1996,10.60310555836733
5347,Taiwan,Asia,1997,10.61375983599858
5348,Taiwan,Asia,1998,10.62821079136452
5349,Taiwan,Asia,1999,10.64285067591811
5350,Taiwan,Asia,2000,10.6513439528014
5351,Taiwan,Asia,2001,10.64240858495749
5352,Taiwan,Asia,2002,10.61176991973036
5353,Taiwan,Asia,2003,10.57453475807605
5354,Taiwan,Asia,2004,10.54069054369327
5355,Taiwan,Asia,2005,10.5230343051623
5356,Taiwan,Asia,2006,10.51713837735406
5357,Taiwan,Asia,2007,10.50800016310897
5358,Taiwan,Asia,2008,10.49838221037454
5359,Taiwan,Asia,2009,10.4920643543391
5360,Taiwan,Asia,2010,10.48796289361054
5361,Taiwan,Asia,2011,10.49421496256141
5362,Taiwan,Asia,2012,10.50725335320165
5363,Taiwan,Asia,2013,10.52048498976248
5364,Taiwan,Asia,2014,10.53522308520638
5365,Taiwan,Asia,2015,10.53868941846105
5366,Taiwan,Asia,2016,10.50732183615163
5367,Taiwan,Asia,2017,10.47541038854239
5368,Taiwan,Asia,2018,10.510506873889067
5369,Taiwan,Asia,2019,10.59513298402737
5370,Tajikistan,Asia,1990,10.712217883770531
5371,Tajikistan,Asia,1991,10.74832146875736
5372,Tajikistan,Asia,1992,10.79251325625671
5373,Tajikistan,Asia,1993,10.842934008765967
5374,Tajikistan,Asia,1994,10.89798512602568
5375,Tajikistan,Asia,1995,10.96000687588664
5376,Tajikistan,Asia,1996,11.04877461522463
5377,Tajikistan,Asia,1997,11.15871893986342
5378,Tajikistan,Asia,1998,11.266926184385689
5379,Tajikistan,Asia,1999,11.34816650445635
5380,Tajikistan,Asia,2000,11.3772558966318
5381,Tajikistan,Asia,2001,11.37650064766424
5382,Tajikistan,Asia,2002,11.37550634039656
5383,Tajikistan,Asia,2003,11.37105739850632
5384,Tajikistan,Asia,2004,11.36594049064268
5385,Tajikistan,Asia,2005,11.3589493818204
5386,Tajikistan,Asia,2006,11.32952973061344
5387,Tajikistan,Asia,2007,11.289604794295451
5388,Tajikistan,Asia,2008,11.23890378249254
5389,Tajikistan,Asia,2009,11.19090684504558
5390,Tajikistan,Asia,2010,11.15366260369698
5391,Tajikistan,Asia,2011,11.13311148734092
5392,Tajikistan,Asia,2012,11.12115735807898
5393,Tajikistan,Asia,2013,11.11085609030357
5394,Tajikistan,Asia,2014,11.09945851332205
5395,Tajikistan,Asia,2015,11.08268630352839
5396,Tajikistan,Asia,2016,11.05826396159543
5397,Tajikistan,Asia,2017,11.04193207153526
5398,Tajikistan,Asia,2018,11.03581190502226
5399,Tajikistan,Asia,2019,11.03889070081673
5430,Thailand,Asia,1990,12.658750148643891
5431,Thailand,Asia,1991,12.606351190099849
5432,Thailand,Asia,1992,12.56120173330234
5433,Thailand,Asia,1993,12.519475804876508
5434,Thailand,Asia,1994,12.47948899250069
5435,Thailand,Asia,1995,12.44933402412688
5436,Thailand,Asia,1996,12.43376502033466
5437,Thailand,Asia,1997,12.42590793330738
5438,Thailand,Asia,1998,12.4293764070549
5439,Thailand,Asia,1999,12.43093673070964
5440,Thailand,Asia,2000,12.4274086876071
5441,Thailand,Asia,2001,12.42616863401099
5442,Thailand,Asia,2002,12.43403238862976
5443,Thailand,Asia,2003,12.44093859796433
5444,Thailand,Asia,2004,12.44289015151538
