,Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
1553,Philippines,Southeast Asia,2008,4.589065075,8.629970551,0.798442245,61.47999954,0.860842586,0.08057484,0.816584587,0.773812234,0.384014696,0.566654027
1554,Philippines,Southeast Asia,2009,4.879910946,8.62594986,0.775170922,61.54000092,0.87360549,0.001656797,0.804578125,0.791430533,0.311330199,0.598850965
1555,Philippines,Southeast Asia,2010,4.941514015,8.678712845,0.804861128,61.59999847,0.893350542,0.031058431,0.812448382,0.828575552,0.293918312,0.554057181
1556,Philippines,Southeast Asia,2011,4.993956566,8.698753357,0.788763285,61.65999985,0.882837474,0.070581667,0.782946467,0.807783842,0.358326375,0.722774804
1557,Philippines,Southeast Asia,2012,5.001965046,8.748012543,0.812921703,61.72000122,0.914499581,0.050657127,0.771167636,0.811441779,0.35112527,0.758208573
1558,Philippines,Southeast Asia,2013,4.976925373,8.796467781,0.846413136,61.77999878,0.907458425,0.019095086,0.756388545,0.795774877,0.331957966,0.751474738
1559,Philippines,Southeast Asia,2014,5.312550068,8.841845512,0.813300192,61.84000015,0.902185738,-0.017415673,0.787219465,0.787262917,0.334036529,0.687083423
1560,Philippines,Southeast Asia,2015,5.547489166,8.886696815,0.853588581,61.90000153,0.911533594,-0.053213272,0.755191565,0.796321929,0.350587666,0.668413937
1561,Philippines,Southeast Asia,2016,5.430832863,8.938013077,0.821298718,61.92499924,0.907595754,-0.073148958,0.791962206,0.807433665,0.290232718,0.771626711
1562,Philippines,Southeast Asia,2017,5.594270229,8.987416267,0.851028562,61.95000076,0.925703108,-0.143116161,0.711165547,0.753483713,0.340621501,0.83773005
1563,Philippines,Southeast Asia,2018,5.869172573,9.031899452,0.845803261,61.97499847,0.917808175,-0.109501414,0.726483345,0.75618434,0.393481076,0.802007139
1564,Philippines,Southeast Asia,2019,6.267745018,9.074733734,0.84509474,62.0,0.909598589,-0.084004894,0.748442113,0.764526367,0.340569496,0.79500258
1565,Philippines,Southeast Asia,2020,5.079585075,8.958444595,0.781140387,62.02500153,0.932041705,-0.110944264,0.744283676,0.792735636,0.326889008,0.802727103
1566,Philippines,Southeast Asia,2021,5.96505785,8.99896431,0.778192103,62.04999924,0.905275464,-0.008972425,0.72116226,0.789731145,0.322941482,0.763208687
1710,Singapore,Southeast Asia,2006,6.462702751,11.16699886,0.904328883,71.58000183,0.756873548,0.133671299,,0.688982964,0.266720772,0.905857503
1711,Singapore,Southeast Asia,2007,6.833754539,11.21171379,0.920632064,71.76000214,0.866892278,0.288681597,0.063614883,0.587673724,0.114406586,0.933893085
1712,Singapore,Southeast Asia,2008,6.641956806,11.1769619,0.845258594,71.94000244,0.660659015,0.041135527,0.065775275,0.62660408,0.256086707,0.908407509
1713,Singapore,Southeast Asia,2009,6.144676685,11.14808178,0.866255283,72.12000275,0.77638185,-0.07949429,0.035197988,0.450021595,0.20754829,0.973570824
1714,Singapore,Southeast Asia,2010,6.531401634,11.26593971,0.864162147,72.30000305,0.846184611,-0.022667632,0.060282066,0.527337015,0.131343439,0.904517174
1715,Singapore,Southeast Asia,2011,6.561041832,11.30538559,0.904473901,72.48000336,0.821816325,-0.153288618,0.098924451,0.403699249,0.143628925,0.825414777
1716,Singapore,Southeast Asia,2013,6.53320694,11.35511017,0.807910562,72.83999634,0.827102542,0.110323042,0.242398053,0.662853122,0.147687554,0.856165767
1717,Singapore,Southeast Asia,2014,7.062364578,11.38072586,0.822033048,73.01999664,0.834887624,0.149434522,0.132603154,0.774240196,0.180232763,0.843872547
1718,Singapore,Southeast Asia,2015,6.619524956,11.39819622,0.86643666,73.19999695,0.886890888,0.145017698,0.098943882,0.736193538,0.141585171,0.90855819
1719,Singapore,Southeast Asia,2016,6.033480644,11.42021847,0.925128222,73.30000305,0.903735638,0.13801676,0.047311153,0.745386899,0.110942468,0.930617273
1720,Singapore,Southeast Asia,2017,6.378437996,11.46489334,0.897349894,73.40000153,0.926127851,0.13043122,0.161790684,0.749874413,0.179324552,0.92699796
1721,Singapore,Southeast Asia,2018,6.374564171,11.49615479,0.902840674,73.5,0.91607821,-0.071186461,0.096562929,0.731057048,0.106870778,0.892469287
1722,Singapore,Southeast Asia,2019,6.378359795,11.49560928,0.924918354,73.59999847,0.938041747,0.021643154,0.069619603,0.674223006,0.138069153,0.925726056
1723,Singapore,Southeast Asia,2021,6.586717129,11.57149792,0.876408994,73.80000305,0.878701091,0.062738985,0.144935384,0.696990192,0.159802228,0.89762181
1775,South Korea,East Asia,2006,5.332177639,10.30863667,0.775498927,70.01999664,0.71524173,-0.055842292,0.798615158,0.545332074,0.33815217,0.226414487
1776,South Korea,East Asia,2007,5.76727581,10.35996056,0.82671231,70.23999786,0.655827999,-0.063150182,0.80275315,0.611897051,0.226402089,0.239366353
1777,South Korea,East Asia,2008,5.389624596,10.38205242,0.753609836,70.45999908,0.52367878,-0.106095426,0.770959556,0.553983271,0.239057273,0.273481339
1778,South Korea,East Asia,2009,5.647689819,10.38480091,0.810902715,70.68000031,0.600165665,-0.099825382,0.787497342,0.595678627,0.208521008,0.270037323
1779,South Korea,East Asia,2010,6.116024494,10.44565201,0.815516651,70.90000153,0.676652968,-0.037169319,0.751621127,0.626363039,0.130337119,0.324227005
1780,South Korea,East Asia,2011,6.946599007,10.47415543,0.809104383,71.12000275,0.68235606,-0.052449543,0.827300906,0.587293863,0.167832613,0.283037215
1781,South Korea,East Asia,2012,6.003286839,10.49263954,0.77539736,71.33999634,0.61839807,,0.843719423,0.610191762,0.206364661,0.230812564
1782,South Korea,East Asia,2013,5.958809853,10.51924419,0.79669416,71.55999756,0.641884267,-0.053803358,0.831863225,0.588525295,0.188765511,0.34858638
1783,South Korea,East Asia,2014,5.801325321,10.54448509,0.737754107,71.77999878,0.623193622,-0.046934973,0.834068358,0.575068653,0.282807708,0.284103513
1784,South Korea,East Asia,2015,5.780211449,10.56691647,0.768350601,72.0,0.61584878,-0.039611675,0.840721607,0.560941756,0.244323716,0.264757395
1785,South Korea,East Asia,2016,5.970564365,10.59199047,0.811163485,72.27500153,0.590956032,0.022317171,0.861816347,0.583131433,0.232732683,0.237081572
1786,South Korea,East Asia,2017,5.873887062,10.6202879,0.806929946,72.55000305,0.538113713,0.010287372,0.850690424,0.545988142,0.234825626,0.358582199
1787,South Korea,East Asia,2018,5.840231419,10.64461231,0.79772383,72.82499695,0.600161672,-0.093186624,0.796825886,0.578780234,0.217145726,0.389084011
1788,South Korea,East Asia,2019,5.902816772,10.66332531,0.783160865,73.09999847,0.706032395,-0.059652969,0.71769613,0.593178034,0.235966519,0.376757592
1789,South Korea,East Asia,2020,5.792695522,10.65482712,0.807952285,73.375,0.711480439,-0.110537827,0.664694011,0.549814105,0.247059658,0.448309243
1790,South Korea,East Asia,2021,6.112745285,10.6972084,0.810740769,73.65000153,0.717086375,-0.031413686,0.685114563,0.566271067,0.22117126,0.433829188
1791,South Korea,East Asia,2022,5.950013638,10.72598648,0.81003511,73.92500305,0.723479927,0.00342142,0.747344434,0.584980786,0.232855499,
1813,Sri Lanka,South Asia,2006,4.344610691,8.945660591,0.863598704,62.27999878,0.723847628,0.057247881,0.837784767,0.638567686,0.216329843,0.681650817
1814,Sri Lanka,South Asia,2007,4.414805412,9.004029274,0.838327467,62.75999832,0.735852897,0.104648575,0.846718311,0.590271056,0.219856173,0.727976918
1815,Sri Lanka,South Asia,2008,4.430846214,9.054698944,0.815702736,63.24000168,0.833835602,0.157341748,0.861397326,0.655605435,0.152587533,0.720333278
1816,Sri Lanka,South Asia,2009,4.212026596,9.082519531,0.829611897,63.72000122,0.798871219,0.300777614,0.689926445,0.660928369,0.172400951,0.916601896
1817,Sri Lanka,South Asia,2010,3.976905107,9.15278244,0.814367235,64.19999695,0.738208532,0.253206968,0.769477904,0.70351088,0.163471773,0.807552159
1818,Sri Lanka,South Asia,2011,4.180569172,9.229196548,0.841938436,64.68000031,0.82263726,0.13928616,0.760300696,0.73049593,0.174926728,0.855967104
1819,Sri Lanka,South Asia,2012,4.224593163,9.310695648,0.824357271,65.16000366,0.800397217,0.155288652,0.822879076,0.761135697,0.196870834,0.777017355
1820,Sri Lanka,South Asia,2013,4.364694118,9.342610359,0.809175253,65.63999939,0.834020317,0.262438327,0.842013538,0.775873661,0.20812951,0.750018179
1821,Sri Lanka,South Asia,2014,4.267932892,9.395107269,0.804798007,66.12000275,0.867936432,0.292261451,0.790626824,0.784851849,0.186895683,0.772360444
1822,Sri Lanka,South Asia,2015,4.611606598,9.427107811,0.862500072,66.59999847,0.902074754,0.312884927,0.859470963,0.789435446,0.234751269,0.739669859
1823,Sri Lanka,South Asia,2017,4.330945492,9.516662598,0.822770596,66.80000305,0.827077389,0.085094735,0.844210029,0.728681266,0.269727528,0.517589927
1824,Sri Lanka,South Asia,2018,4.435023785,9.529016495,0.832882166,66.90000153,0.858873606,0.098038562,0.855907619,0.773361444,0.301813632,0.582941115
1825,Sri Lanka,South Asia,2019,4.213299274,9.520689964,0.814939141,67.0,0.824277341,0.044960734,0.863342285,0.753170788,0.314542711,0.569042027
1826,Sri Lanka,South Asia,2020,4.778489113,9.480043411,0.842499971,67.09999847,0.803484857,-0.048394185,0.768454254,0.758137345,0.285134345,0.752756536
1827,Sri Lanka,South Asia,2021,4.10344696,9.502015114,0.812373936,67.19999695,0.771430016,-0.011509877,0.848541498,0.733172596,0.311583638,0.504923344
1885,Taiwan Province of China,East Asia,2006,6.189050198,10.60169029,0.882246196,68.68000031,0.629909635,-0.033146396,0.845849812,0.6825158,0.094316125,0.277935207
1886,Taiwan Province of China,East Asia,2008,5.547682285,10.60038757,0.83000499,69.13999939,0.641715348,-0.020459196,0.784831822,0.682018161,0.169156894,0.41673243
1887,Taiwan Province of China,East Asia,2010,6.228530884,10.68094063,0.831412911,69.59999847,0.676587284,0.001238356,0.821364701,0.738164246,0.135867342,0.433026195
1888,Taiwan Province of China,East Asia,2011,6.308915138,10.6934166,0.862520754,,0.761488199,0.031886768,0.754584312,0.727105975,0.112288088,0.472066849
1889,Taiwan Province of China,East Asia,2012,6.125916958,10.7178812,0.825072408,,0.698195159,0.017362813,0.802829146,0.701637328,0.140010804,0.33514151
1890,Taiwan Province of China,East Asia,2013,6.340344429,10.72353172,0.816992879,,0.690070868,-0.000834691,0.841231883,0.754478216,0.124444835,0.264499396
1891,Taiwan Province of China,East Asia,2014,6.36349678,10.74941063,0.870011866,,0.692899764,0.091174252,0.865740597,0.767370105,0.108366139,0.270723104
1892,Taiwan Province of China,East Asia,2015,6.450088024,10.77875996,0.885388851,,0.700810492,0.018901616,0.857194841,0.750357687,0.129348695,0.270259619
1893,Taiwan Province of China,East Asia,2016,6.512850761,10.76804733,0.894989252,,0.718925178,-0.046887252,0.810521007,0.742680013,0.108305417,0.404713333
1894,Taiwan Province of China,East Asia,2017,6.359450817,10.77406597,0.891119123,,0.75965476,-0.067864984,0.742780089,0.715303183,0.114123158,0.322822392
1895,Taiwan Province of China,East Asia,2018,6.467004776,10.78080177,0.896458745,,0.741032779,-0.176947579,0.735970736,0.745919168,0.092695646,0.311722934
1896,Taiwan Province of China,East Asia,2019,6.537089825,10.7974596,0.893430591,,0.814484477,-0.128957808,0.71811235,0.76209718,0.093412384,0.431494951
1897,Taiwan Province of China,East Asia,2020,6.751067638,,0.900832534,,0.798834741,,0.710567415,0.74316889,0.082736954,0.579726934
1898,Taiwan Province of China,East Asia,2021,6.246744156,,0.866297543,,0.818467379,,0.675438643,0.667416632,0.122979514,0.437147856
1899,Taiwan Province of China,East Asia,2022,6.607147217,,0.882819533,,0.800191641,,0.657555938,0.716586888,0.095398523,
1933,Thailand,Southeast Asia,2006,5.88543272,9.45248127,0.894326627,66.37999725,0.863195002,0.328907818,0.934745491,0.749904871,0.164122775,0.498704374
1934,Thailand,Southeast Asia,2007,5.783891201,9.497788429,0.888634205,66.55999756,0.870159268,0.3884992,0.897752762,0.783649325,0.180010006,0.479080051
1935,Thailand,Southeast Asia,2008,5.636471272,9.507421494,0.831711292,66.73999786,0.867833734,0.423185706,0.933372617,0.777418733,0.145058736,0.406274229
1936,Thailand,Southeast Asia,2009,5.475645065,9.493308067,0.89324528,66.91999817,0.868223727,0.522776604,0.903822482,0.8082816,0.166086391,0.511181891
1937,Thailand,Southeast Asia,2010,6.216702938,9.559039116,0.897651255,67.09999847,0.859636426,0.533928752,0.916693389,0.821447611,0.181523174,0.683404207
1938,Thailand,Southeast Asia,2011,6.663609028,9.560946465,0.884350836,67.27999878,0.92688185,0.39821884,0.923195601,0.834183812,0.116675928,0.539867997
1939,Thailand,Southeast Asia,2012,6.300235271,9.624428749,0.906098127,67.45999908,0.846932828,0.377990574,0.908612072,0.732703328,0.137503058,0.702815235
1940,Thailand,Southeast Asia,2013,6.231024742,9.644870758,0.926377833,67.63999939,0.781081975,0.454450846,0.925430059,0.781871855,0.140830517,0.506152332
1941,Thailand,Southeast Asia,2014,6.985463619,9.649187088,0.933167398,67.81999969,0.899846315,0.550825179,0.919834435,0.768266082,0.16873844,0.720304966
1942,Thailand,Southeast Asia,2015,6.201762676,9.675292015,0.866324544,68.0,0.884916544,0.314282238,0.913651109,0.883586407,0.174081355,0.657713354
1943,Thailand,Southeast Asia,2016,6.07363987,9.704628944,0.907543659,68.07499695,0.924145699,0.354074776,0.877978384,0.810856104,0.217879668,0.645925045
1944,Thailand,Southeast Asia,2017,5.938895226,9.741441727,0.877268732,68.15000153,0.922896802,0.210786507,0.883816779,0.775898397,0.231597617,0.605078816
1945,Thailand,Southeast Asia,2018,6.011561871,9.779569626,0.873052418,68.22499847,0.90482825,0.257063568,0.906596005,0.782850683,0.198190212,0.605364442
1946,Thailand,Southeast Asia,2019,6.02215147,9.798331261,0.903051019,68.30000305,0.898244619,0.307165354,0.87703979,0.791796386,0.208183601,0.467234045
1947,Thailand,Southeast Asia,2020,5.884544373,9.732022285,0.866702616,68.375,0.840463281,0.272304952,0.918340027,0.770296693,0.326168567,0.333083987
1948,Thailand,Southeast Asia,2021,5.638096809,9.745490074,0.882821918,68.44999695,0.835590303,0.292775661,0.943129361,0.71892941,0.297737539,0.239433169
1949,Thailand,Southeast Asia,2022,6.007117271,9.777226448,0.866995156,68.52500153,0.880613744,0.301083535,0.867953539,0.773228884,0.218288258,
2138,Vietnam,Southeast Asia,2006,5.293659687,8.553801537,0.887664497,64.18000031,0.885792136,-0.00345441,,0.65748477,0.203979179,0.860485971
2139,Vietnam,Southeast Asia,2007,5.421687603,8.613061905,0.856022894,64.26000214,0.917835951,0.071138225,0.753933966,,0.205932111,0.906147838
2140,Vietnam,Southeast Asia,2008,5.480425358,8.658331871,0.804560363,64.33999634,0.888624668,0.182484388,0.789237559,0.623606741,0.217537612,0.866248786
2141,Vietnam,Southeast Asia,2009,5.304264545,8.700611115,0.815026462,64.41999817,0.834133863,-0.079960719,0.837869763,0.480906844,0.189930111,0.863494039
2142,Vietnam,Southeast Asia,2010,5.295780659,8.75219059,0.786611378,64.5,0.831494451,-0.023855312,0.74263674,0.670660913,0.215798423,0.850196421
2143,Vietnam,Southeast Asia,2011,5.767344475,8.803674698,0.897655129,64.58000183,0.818404377,0.086779304,0.742161632,0.493658513,0.192669109,0.772131264
2144,Vietnam,Southeast Asia,2012,5.53456974,8.846538544,0.775008678,64.66000366,0.856053472,-0.128692746,0.814884901,0.546053529,0.221355975,0.856453717
2145,Vietnam,Southeast Asia,2013,5.022698879,8.889822006,0.75947696,64.73999786,0.91960746,-0.045563158,0.771245837,0.688877702,0.165225267,0.811746299
2146,Vietnam,Southeast Asia,2014,5.084923267,8.941402435,0.792168498,64.81999969,,-0.018800916,,0.633852303,0.240606785,
2147,Vietnam,Southeast Asia,2015,5.076315403,8.998518944,0.848676682,64.90000153,,0.066410445,,0.583119392,0.232416138,
2148,Vietnam,Southeast Asia,2016,5.062267303,9.053183556,0.876323581,65.0,0.894351125,-0.109294027,0.799240172,0.487257183,0.222550198,
2149,Vietnam,Southeast Asia,2017,5.175278664,9.110595703,,65.09999847,,,,,,
2150,Vietnam,Southeast Asia,2018,5.295547009,9.173262596,0.83194524,65.19999695,0.909259796,-0.06076809,0.808422983,0.614404261,0.191061363,
2151,Vietnam,Southeast Asia,2019,5.467451096,9.235228539,0.847592115,65.30000305,0.95246917,-0.145854294,0.787889242,0.657785714,0.18561019,
2152,Vietnam,Southeast Asia,2020,5.462341785,9.254416466,0.764509618,65.40000153,0.944707036,0.065848432,0.791133821,0.699164987,0.286374211,
2153,Vietnam,Southeast Asia,2021,5.540249825,9.271267891,0.799493909,65.5,0.896800399,0.106941305,0.797787547,0.650598168,0.28043741,
2154,Vietnam,Southeast Asia,2022,6.266508579,9.332854271,0.878744006,65.59999847,0.975405157,-0.178986996,0.703422904,0.774236381,0.10847342,
