,Entity,Regional Indicator,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
1284,Costa Rica,North America,2014,0.3035774086425,0.92672109437054,0.23933023496338,4.42666077223829,0.62008389328773,3.39909367012666,1.9383339272879
1285,Costa Rica,North America,2015,0.30377301946658,0.92742590820233,0.24169881218864,4.44293560886051,0.61947358924082,3.4054065329967,1.93510786972344
1286,Costa Rica,North America,2016,0.30422439610752,0.92795717400546,0.2448881504918099,4.45276794856507,0.62348744548226,3.4107711840188,1.88909310788552
1287,Costa Rica,North America,2017,0.30462732306052,0.92839293982965,0.24776713549892,4.45919215579877,0.62697736675234,3.41390413675181,1.8449451867711304
1288,Costa Rica,North America,2018,0.30467599777949,0.92886280186354,0.25035656245485,4.46377503935989,0.62649845986011,3.4183637714532296,1.86646056204349
1289,Costa Rica,North America,2019,0.30451859915186,0.92930621862197,0.25224710621676,4.46728872020053,0.6227884526105,3.42168172835802,1.93193960785688
1350,Cuba,North America,1990,0.2932102374289499,0.99432254981203,0.19736246738362,4.40023143888855,0.8627648941546001,5.11410131177813,1.38406378619339
1351,Cuba,North America,1991,0.29218318734775,0.99464804000507,0.19165684990158,4.39555735006161,0.8627364037649999,5.082826748847101,1.36516897053175
1352,Cuba,North America,1992,0.29125946904362,0.99498924958181,0.18645805929034,4.391980326026769,0.8612708634563401,5.04505080758723,1.35250790877174
1353,Cuba,North America,1993,0.29048109554824,0.99530535923773,0.18213039047806,4.38946171390625,0.8604074616283699,5.003824286419159,1.34521303419949
1354,Cuba,North America,1994,0.28991022695545,0.99562366843623,0.17811664981335,4.388386268214759,0.85874160371447,4.96013410448015,1.34248580599429
1355,Cuba,North America,1995,0.2895882837437499,0.99588038393581,0.17549498519593,4.3885292612413,0.85887666406291,4.91660418176818,1.34351569996213
1356,Cuba,North America,1996,0.28938126796753,0.99604798131049,0.1732274206071599,4.38995558161895,0.85776332255977,4.86323134052385,1.35580758644632
1357,Cuba,North America,1997,0.28913904027609,0.99608110703184,0.17124158323125,4.3920073980086505,0.8556589263503901,4.80334781406733,1.38164106314418
1358,Cuba,North America,1998,0.28893341481334,0.99610296387092,0.16931437096027,4.3944726412109,0.85448617827307,4.73742412111649,1.41253433819571
1359,Cuba,North America,1999,0.2888095925244099,0.99613479493685,0.16782888201362,4.39663840387544,0.85336826736394,4.66670924079716,1.43994140436916
1360,Cuba,North America,2000,0.28883757132608,0.99629050584265,0.16748515502161,4.39809043540245,0.85129169760345,4.60283740476234,1.45549828042154
1361,Cuba,North America,2001,0.28911982896451,0.99658897575962,0.16816675506098,4.39821062474017,0.8471033145487099,4.53500424602262,1.45962728411943
1362,Cuba,North America,2002,0.28963499045049,0.9969601899824,0.1691461288814399,4.3971634241393405,0.84174926688405,4.46207201724366,1.46015608179401
1363,Cuba,North America,2003,0.29024314980554,0.99733575387723,0.17095758573142,4.395720942349151,0.8359333154528901,4.38649162687103,1.45955059525823
1364,Cuba,North America,2004,0.29082044699626,0.9976903761565,0.17298427886444,4.39488545388544,0.82996891703583,4.311995518794641,1.46038163213189
1365,Cuba,North America,2005,0.29124073105184,0.99799547597819,0.1747348693853,4.39555994126377,0.82500925408889,4.24622218285219,1.46522512980776
1366,Cuba,North America,2006,0.29156085585318,0.99824173857168,0.17681764391719,4.39905769963245,0.82079543975842,4.18115864161042,1.48334769261136
1367,Cuba,North America,2007,0.29193302544843,0.99853283581015,0.17869784737326,4.40542141089204,0.8159414533899401,4.11055741455238,1.51582818697055
1368,Cuba,North America,2008,0.2923183778363,0.99885918180322,0.18091580898198,4.41336487024988,0.81235147712695,4.0429313315157,1.55250667723105
1369,Cuba,North America,2009,0.2926625946066,0.99915857937781,0.1834712349681,4.4213638019922,0.8090421716975099,3.9950398102017295,1.58313323263865
1370,Cuba,North America,2010,0.29293201686838,0.9994324329882,0.18528005360277,4.42815641194762,0.8062275383894001,3.97274513444118,1.59758916247073
1371,Cuba,North America,2011,0.29316954749249,0.99962819749334,0.18719921134156,4.43637538005534,0.80424170686574,3.9690838986236896,1.59884804323198
1372,Cuba,North America,2012,0.2934345739066,0.99974279805361,0.18921965163602,4.44797491903366,0.8030729975825599,3.97169127022941,1.5973224692513202
1373,Cuba,North America,2013,0.29370129557969,0.99981637984111,0.1915034051549199,4.46049672470994,0.8005645022835499,3.9760433006379,1.5938974022669
1374,Cuba,North America,2014,0.29394771636358,0.99990989906137,0.19370802193304,4.47139295403984,0.79960902085441,3.97872764181635,1.58955415286445
1375,Cuba,North America,2015,0.2941497687684899,1.00004961878494,0.19542630203608,4.47813188481644,0.80032089701265,3.97988679402457,1.58525003005444
1376,Cuba,North America,2016,0.29438509596528,1.00014157339693,0.1979864315408799,4.47492675942228,0.80389965353386,3.97669225963826,1.54739889011996
1377,Cuba,North America,2017,0.2947108479051499,1.00029935690918,0.20027898656353,4.47061437492306,0.80806311855056,3.97456013614725,1.51106876282952
1378,Cuba,North America,2018,0.29541312629422,1.00092528986155,0.2013655655793,4.476712130300671,0.80927587768512,3.9892561019873,1.51158230137701
1379,Cuba,North America,2019,0.29661198581499,1.00202805717531,0.2026300794464499,4.4902486999013895,0.8109818862972801,4.0202143585474,1.52703130073098
1530,Dominica,North America,1990,0.2820406235217,0.94036796756283,0.18467305589608,4.4127687484864,1.11839089888673,3.19919242984196,1.70494596158796
1531,Dominica,North America,1991,0.28232581072776,0.94068925719516,0.18596104866246,4.40444938424477,1.13070619499792,3.16558527150411,1.6932030538961098
1532,Dominica,North America,1992,0.28259590921864,0.94100367906077,0.18779065579165,4.39718648617316,1.1434469047732,3.13725024931241,1.68729319543909
1533,Dominica,North America,1993,0.28284449309303,0.94132631401838,0.18919884564466,4.39155448875267,1.15417073397784,3.11307476952486,1.6862905917933098
1534,Dominica,North America,1994,0.28306549614031,0.94164695043462,0.19030472231012,4.38757115438579,1.1638758173185402,3.09608239891069,1.6896483578201602
1535,Dominica,North America,1995,0.28327128333827,0.9420068231612,0.19163832150064,4.38560398105314,1.17055947791365,3.09045968298091,1.69693337074477
1536,Dominica,North America,1996,0.28342026261251,0.9423631263544,0.19301022198154,4.386450852279411,1.17735625262829,3.09000999214414,1.71611943129665
1537,Dominica,North America,1997,0.28351372626539,0.94271112900924,0.19414494044713,4.39002840107423,1.18417526251476,3.0936398265577503,1.7495669510766798
1538,Dominica,North America,1998,0.28359461868767,0.94307944448727,0.19536476330461,4.394827414942879,1.18984778449112,3.1001076566465,1.78801599630013
1539,Dominica,North America,1999,0.28368839459942,0.94341576331414,0.19633611790905,4.39883038871493,1.19457497753751,3.10632764578072,1.82211833288598
1540,Dominica,North America,2000,0.2838273831493,0.94370529150751,0.19764076405041,4.40023799349845,1.19685374394206,3.10914591516003,1.84230272328974
1541,Dominica,North America,2001,0.28412514560268,0.9439095633068,0.19846072630705,4.3981391907584895,1.19800393267781,3.11126080225785,1.84963966929048
1542,Dominica,North America,2002,0.28459914944428,0.94405683512185,0.1992669505579,4.394110351194771,1.19796895289614,3.11583456509494,1.8532724250231905
1543,Dominica,North America,2003,0.28512474600171,0.9441468646293,0.2003410452343599,4.38947123714341,1.19938959336907,3.1193322448426297,1.85562518971444
1544,Dominica,North America,2004,0.2855949809999299,0.94424903532753,0.20075204106728,4.3859184608248505,1.20009609698214,3.12074614431066,1.85934932936634
1545,Dominica,North America,2005,0.28589019529922,0.9443725950401,0.20201611843283,4.384867053918231,1.20052997542959,3.12102188866032,1.86714471784396
1546,Dominica,North America,2006,0.28608953444772,0.94460825266407,0.2033615006355,4.38823293824834,1.19876663480514,3.11304134230437,1.88964849800717
1547,Dominica,North America,2007,0.28633489293367,0.94499797251309,0.20584137199462,4.395864257409101,1.19535773572262,3.09993592103047,1.92919882206353
1548,Dominica,North America,2008,0.28657658915003,0.94539691028132,0.20820506306742,4.40546486074058,1.19008905326559,3.0847553307180298,1.9760697434661096
1549,Dominica,North America,2009,0.28679215427243,0.94575801955783,0.21031848779331,4.4151697917602695,1.18667982168662,3.07361556579737,2.02062701118145
1550,Dominica,North America,2010,0.28693596673885,0.94596150628673,0.21168281272362,4.422844415644249,1.1847561486304998,3.07037191925723,2.05290079966244
1551,Dominica,North America,2011,0.28704719305152,0.94605743121233,0.2130539808985,4.43333595935246,1.17099236331762,3.07730588941092,2.07899455460062
1552,Dominica,North America,2012,0.2871801655940399,0.94615615721306,0.21412259621518,4.4500202031984095,1.13753131041997,3.09387419393054,2.1077767810684898
1553,Dominica,North America,2013,0.2873103067661,0.94621943287716,0.21528662715025,4.46839188077149,1.09622799661487,3.11446338281634,2.13383557948515
1554,Dominica,North America,2014,0.28743658356678,0.94628319816712,0.21570124818569,4.48439297888236,1.06187385866404,3.13253662308663,2.1519930774836897
1555,Dominica,North America,2015,0.28754202294725,0.94633821285518,0.216438800941,4.49372319600579,1.04765548803605,3.1429195632077205,2.15681797374278
1556,Dominica,North America,2016,0.28786024716029,0.94634646781635,0.21743339976777,4.49394490466643,1.04339863115338,3.1460422793825096,2.09995750431094
1557,Dominica,North America,2017,0.28825855232253,0.94637064888538,0.21826522106347,4.49205031699578,1.03847579550632,3.1486613960196697,2.04036149749776
1558,Dominica,North America,2018,0.28846311032455,0.94644421776044,0.21790314406902,4.49299198508789,1.03918375480798,3.1799100965545204,2.03082981370918
1559,Dominica,North America,2019,0.28858105225949,0.94650788883827,0.21652534874544,4.49473066704756,1.04031113381352,3.23984271463854,2.03070949016586
1560,Dominican Republic,North America,1990,0.27588801780467,0.94109413540677,0.18046652330497,4.61177070031149,0.48907563426263,3.88380114420114,1.48147228340047
1561,Dominican Republic,North America,1991,0.27587901534095,0.94193038053318,0.18110426001314,4.60896938269062,0.48960695580544,3.8891177291744303,1.44728855843807
1562,Dominican Republic,North America,1992,0.2759529078498199,0.94264636471981,0.18175462380412,4.60634791383491,0.4906464686137399,3.89635272170199,1.41937873476987
1563,Dominican Republic,North America,1993,0.27608706764404,0.94319259504428,0.18282402896324,4.60375083478633,0.4924226980532999,3.9031952472827895,1.39854312298699
1564,Dominican Republic,North America,1994,0.2762835510305599,0.9436177389999,0.18358460984169,4.60150904258656,0.4933221608298,3.9088603437492098,1.38581276530424
1565,Dominican Republic,North America,1995,0.2765312630386299,0.9439389229595,0.18400386706355,4.60019673609518,0.4947289577304899,3.91618434527046,1.38191638412003
1566,Dominican Republic,North America,1996,0.27690088810713,0.9439268407613,0.18483673259917,4.59959848440454,0.49578556524096,3.93505613181965,1.38831980279174
1567,Dominican Republic,North America,1997,0.277425419169,0.94351416451757,0.18675839581987,4.59893235161464,0.49650800957586,3.9744455525102897,1.40266010065087
1568,Dominican Republic,North America,1998,0.27800625521723,0.94291857021645,0.1882951287925,4.59794618159994,0.49724275558406,4.02223881164105,1.41969250285358
1569,Dominican Republic,North America,1999,0.27853809409151,0.94233973320647,0.1901357505969099,4.59639740387695,0.49829404890684,4.06190579091462,1.43415716707857
1570,Dominican Republic,North America,2000,0.27893546229955,0.94202240615522,0.1920082823083199,4.59407485253437,0.5000838330239099,4.08206180288596,1.44091978640595
1571,Dominican Republic,North America,2001,0.27936061118123,0.94219059705605,0.19337030570123,4.5914561736457,0.5024059161194601,4.09154808660288,1.43708931179565
1572,Dominican Republic,North America,2002,0.27998152686835,0.94284209633714,0.19476917146587,4.58982943253345,0.50600055919529,4.10518037008483,1.42622979905267
1573,Dominican Republic,North America,2003,0.2806700202621899,0.94371000787524,0.19684560892394,4.58926211493032,0.5103350424703801,4.11698152101547,1.41256116846029
1574,Dominican Republic,North America,2004,0.28129711463465,0.9445372645071,0.19855292599403,4.58962956061678,0.51429695526745,4.12560820134298,1.40056324107572
1575,Dominican Republic,North America,2005,0.28173216594599,0.94501747453531,0.200356416346,4.59056918288321,0.51725358054767,4.12939115210303,1.39481729378381
1576,Dominican Republic,North America,2006,0.28220232314812,0.94546713068479,0.2024952042758999,4.597104808150951,0.5207116018505,4.1218159105857,1.39928373643413
1577,Dominican Republic,North America,2007,0.28294400039714,0.94634608448147,0.20494009731742,4.61182310804269,0.52502215561207,4.10553963217254,1.41179599999529
1578,Dominican Republic,North America,2008,0.2837943615053599,0.94740802846865,0.20759677622622,4.629920019025071,0.52924967219113,4.0882759951756,1.4274088909148002
1579,Dominican Republic,North America,2009,0.28458521141097,0.94840595507781,0.21028154210393,4.6465859793038895,0.53262986230416,4.07208954855371,1.44104066796056
1580,Dominican Republic,North America,2010,0.28515084191468,0.94909015030295,0.21276203262517,4.6570743075406,0.5365677276066799,4.05800901867348,1.44772792282825
1581,Dominican Republic,North America,2011,0.28560781757898,0.9494948332235,0.21516182250215,4.6642466899582,0.53943045497689,4.04033517507117,1.44683930115913
1582,Dominican Republic,North America,2012,0.28614505475972,0.94983620319665,0.2169366795681799,4.67324734735342,0.5427786523949201,4.015787857334311,1.44230391861119
1583,Dominican Republic,North America,2013,0.28671995635152,0.95016899337594,0.2196318466583999,4.68270129778174,0.54596493978516,3.9873719223787294,1.43595103260514
1584,Dominican Republic,North America,2014,0.2872702363083499,0.95048207135552,0.2226412491691,4.69079884708562,0.54810862639949,3.96379402332317,1.42949226157692
1585,Dominican Republic,North America,2015,0.28774479255258,0.9507965428875,0.22545988379355,4.69595726170019,0.5506803180191701,3.95533009566469,1.42474800026612
1586,Dominican Republic,North America,2016,0.28849099740834,0.95102097336678,0.22954378011041,4.692073138718699,0.55375791596023,3.9561226384432,1.3885754856088202
1587,Dominican Republic,North America,2017,0.28928088232627,0.95130300748311,0.23440952369448,4.68832802223148,0.55684736349648,3.9583027503210704,1.35287654801691
1588,Dominican Republic,North America,2018,0.28992400382061,0.95166413849499,0.23735489393703,4.69465426445257,0.58566809339709,3.97380241612885,1.35020281959265
