,Entity,Regional Indicator,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
3963,North Korea,Asia,1993,0.28330354879247,0.18954928242972,0.07360225745,3.7854337015078303,0.59097785390809,2.98699551033772,0.67350311950466
3964,North Korea,Asia,1994,0.28252518106123,0.18958808267152,0.07298745669992,3.78506188498155,0.5899101725867699,2.98004349751777,0.67480255495052
3965,North Korea,Asia,1995,0.28178840057077,0.18960598725457,0.07200069745609,3.78430170229097,0.58909311255067,2.97288043353005,0.67636861802683
3966,North Korea,Asia,1996,0.28080902849864,0.18963902484687,0.07081917728276,3.7849889662828105,0.58671836129757,2.96846527753496,0.67993343723702
3967,North Korea,Asia,1997,0.27946427922472,0.18970015681521,0.0697380482668399,3.78789916110436,0.58264185251627,2.9606450824583,0.6861373763099899
3968,North Korea,Asia,1998,0.27808963581765,0.18977701694919,0.06867406491119,3.79187801446577,0.57836294961918,2.95384189649061,0.69334070494642
3969,North Korea,Asia,1999,0.27705843185411,0.1898509147927599,0.06770191137391,3.79479987168745,0.57338127757933,2.94729842744276,0.7005820712134401
3970,North Korea,Asia,2000,0.276720526364,0.18993246439682,0.06724658407341,3.79592648560992,0.56974530729045,2.93948814444704,0.70598040701639
3971,North Korea,Asia,2001,0.27718013812862,0.19009099074594,0.06704539107259,3.79736323023471,0.56751731465415,2.93135538546553,0.71018811462374
3972,North Korea,Asia,2002,0.27810981259833,0.1903664733757999,0.0665989914757499,3.8014712936536297,0.56459907465749,2.9263358961720503,0.71463409410678
3973,North Korea,Asia,2003,0.27920175953389,0.19067961128379,0.06673287694517,3.8062199720158,0.56270421992704,2.91958944666298,0.71918838247507
3974,North Korea,Asia,2004,0.28018574793279,0.19094510937262,0.06723931723397,3.809433059741,0.561289222854,2.91110587863245,0.7241175926947699
3975,North Korea,Asia,2005,0.28070634448582,0.1910842808726399,0.0671164031419399,3.80948310420661,0.5607643568025,2.90177741656077,0.72877314462708
3976,North Korea,Asia,2006,0.28066058679993,0.19113345936241,0.06770274075514,3.8060270011474,0.5618955481517,2.8865755739878303,0.73438176297803
3977,North Korea,Asia,2007,0.28024350348684,0.19117834464606,0.06747763846603,3.80118156510029,0.56281019803466,2.86879713635362,0.74141186411596
3978,North Korea,Asia,2008,0.2796184725960099,0.19122157758615,0.06780363355813,3.79626070256436,0.5643236006953201,2.85216302408315,0.7488000164514
3979,North Korea,Asia,2009,0.2789819410753,0.19125059406722,0.06785928895425,3.791898358672461,0.5652021529457399,2.83766175559443,0.75595449729373
